trade_date,code,side,amount,price,value,commission,target_amount,reason
2023-04-11,601298.XSHG,sell,100,6.29,629.0,5.0,12900,
2023-04-11,601398.XSHG,sell,100,4.55,455.0,5.0,17800,
2023-04-11,601985.XSHG,sell,100,6.6,660.0,5.0,12300,
2023-04-11,600681.XSHG,sell,100,4.36,436.00000000000006,5.0,18600,
2023-04-11,601988.XSHG,sell,100,3.44,344.0,5.0,23600,
2023-04-11,000755.XSHE,buy,200,5.35,1070.0,5.0,15100,
2023-04-11,600017.XSHG,buy,200,2.8,560.0,5.0,29000,
2023-04-11,600033.XSHG,buy,300,2.88,864.0,5.0,28200,
2023-04-11,600035.XSHG,buy,100,3.46,346.0,5.0,23400,
2023-04-11,600168.XSHG,buy,100,6.05,605.0,5.0,13400,
2023-04-11,600717.XSHG,buy,100,4.08,408.0,5.0,19900,
2023-04-11,601077.XSHG,buy,100,3.66,366.0,5.0,22200,
2023-04-12,601169.XSHG,sell,100,4.47,447.0,5.0,18200,
2023-04-12,600717.XSHG,sell,800,4.25,3400.0,5.0,19100,
2023-04-12,600012.XSHG,sell_skipped,1600,8.93,0.0,0.0,9000,paused
2023-04-12,600098.XSHG,sell,200,6.16,1232.0,5.0,13200,
2023-04-12,001872.XSHE,sell,100,18.0,1800.0,5.0,4500,
2023-04-12,600033.XSHG,sell,100,2.9,290.0,5.0,28100,
2023-04-12,601288.XSHG,sell,200,3.21,642.0,5.0,25400,
2023-04-12,601988.XSHG,sell,100,3.46,346.0,5.0,23500,
2023-04-12,000429.XSHE,buy,100,7.67,767.0,5.0,10600,
2023-04-12,000755.XSHE,buy,200,5.3,1060.0,5.0,15300,
2023-04-12,600017.XSHG,buy,200,2.79,558.0,5.0,29200,
2023-04-12,600018.XSHG,buy,100,5.47,547.0,5.0,14900,
2023-04-12,600035.XSHG,buy,300,3.44,1032.0,5.0,23700,
2023-04-12,600168.XSHG,buy,100,6.02,602.0,5.0,13500,
2023-04-12,600617.XSHG,buy,200,4.05,810.0,5.0,20100,
2023-04-12,600681.XSHG,buy,100,4.36,436.00000000000006,5.0,18700,
2023-04-12,600956.XSHG,buy,100,9.14,914.0,5.0,8900,
2023-04-12,601006.XSHG,buy,100,7.13,713.0,5.0,11400,
2023-04-12,601880.XSHG,buy,200,1.61,322.0,5.0,50600,
2023-04-12,601939.XSHG,buy,100,6.07,607.0,5.0,13400,
2023-04-13,601939.XSHG,sell,100,6.14,614.0,5.0,13300,
2023-04-13,600717.XSHG,sell,900,4.5,4050.0,5.0,18200,
2023-04-13,600012.XSHG,sell_skipped,1600,8.93,0.0,0.0,9000,paused
2023-04-13,600017.XSHG,sell,200,2.83,566.0,5.0,29000,
2023-04-13,601006.XSHG,sell,300,7.37,2211.0,5.0,11100,
2023-04-13,600035.XSHG,sell,300,3.51,1053.0,5.0,23400,
