trade_date,code,sector_id,strategy_id,selected_rank,selected_count,target_weight,score,used_factors,basket_scoring_scope,basket_scoring_sector,dividend_yield,dividend_yield_decimal,cash_generation_yield,cash_generation_yield_source,free_cash_flow_yield,operating_cash_flow_yield,volatility_120d,low_vol_score,business_purity_gate
2021-10-08,601288.XSHG,bank,bank_high_dividend_sustainability_v3,19,28,0.03571428571,0.5207214989,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,bank,0.08190265487,0.08190265487,0.08190265487,financial_sector_dividend_proxy,,,0.1280878294,-0.1061859035,
2021-10-08,601398.XSHG,bank,bank_high_dividend_sustainability_v3,20,28,0.03571428571,0.4964152572,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,bank,0.07327823691,0.07327823691,0.07327823691,financial_sector_dividend_proxy,,,0.1353431866,-0.114995756,
2021-10-08,603323.XSHG,bank,bank_high_dividend_sustainability_v3,21,28,0.03571428571,0.4618044491,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,bank,0.03640776699,0.03640776699,0.03640776699,financial_sector_dividend_proxy,,,0.2179144117,-0.1394753784,
2021-10-08,002807.XSHE,bank,bank_high_dividend_sustainability_v3,22,28,0.03571428571,0.4267851467,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,bank,0.06428571429,0.06428571429,0.06428571429,financial_sector_dividend_proxy,,,0.1395310992,-0.1110431646,
2021-10-08,600368.XSHG,highway_infrastructure,highway_dividend_reviewed_operating_v54h_repaired_2021,23,28,0.03571428571,0.4055776263,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,highway_infrastructure,3.6829,0.036829,0.06388671709,operating_cash_flow_yield,0.06375216124,0.06388671709,0.2541012244,-0.1948002394,
2021-10-08,601333.XSHG,port_rail_infrastructure,port_rail_cashflow_value_operating_diagnostic_v55j_reviewed_business_sources,24,28,0.03571428571,0.3603947457,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,port_rail_infrastructure,0,0.0,0.0377585337,operating_cash_flow_yield,0.03201695127,0.0377585337,0.1884391272,-0.1517432612,pass
2021-10-08,001872.XSHE,port_rail_infrastructure,port_rail_cashflow_value_operating_diagnostic_v55j_reviewed_business_sources,25,28,0.03571428571,0.3165409272,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,port_rail_infrastructure,2.1877,0.021877,0.06151330263,operating_cash_flow_yield,0.05065297203,0.06151330263,0.2614851541,-0.1965732787,pass
2021-10-08,601326.XSHG,port_rail_infrastructure,port_rail_cashflow_value_operating_diagnostic_v55j_reviewed_business_sources,26,28,0.03571428571,0.2273131861,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,port_rail_infrastructure,2.1122,0.021122000000000002,0.03736134957,operating_cash_flow_yield,0.01668484409,0.03736134957,0.2164845896,-0.1634802879,pass
2021-10-08,600106.XSHG,highway_infrastructure,highway_dividend_reviewed_operating_v54h_repaired_2021,27,28,0.03571428571,0.002462720668,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,highway_infrastructure,1.8773,0.018772999999999998,0.01160575181,operating_cash_flow_yield,0.01160575181,0.01160575181,0.1786298507,-0.1257717774,
2021-10-08,600377.XSHG,highway_infrastructure,highway_dividend_reviewed_operating_v54h_repaired_2021,28,28,0.03571428571,-0.2440167304,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,highway_infrastructure,5.1977,0.051977,0.03502719022,operating_cash_flow_yield,0.0315839723,0.03502719022,0.191819098,-0.1752373077,
2022-01-04,000421.XSHE,utilities_electricity,utilities_demand_state_v51f,1,28,0.03571428571,1.613070093,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,utilities_electricity,1.3,0.013000000000000001,0.3154031712,operating_cash_flow_yield,,0.3154031712,0.3014977186,-0.2180084995,
2022-01-04,003816.XSHE,utilities_electricity,utilities_demand_state_v51f,2,28,0.03571428571,1.131559873,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,utilities_electricity,2.5478,0.025478,0.0697038824,operating_cash_flow_yield,,0.0697038824,0.3237572937,-0.2223440013,
2022-01-04,600017.XSHG,port_rail_infrastructure,port_rail_cashflow_value_operating_diagnostic_v55j_reviewed_business_sources,3,28,0.03571428571,1.12227938,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,port_rail_infrastructure,1.2195,0.012195000000000001,0.08175497777,operating_cash_flow_yield,0.01152824327,0.08175497777,0.2028407373,-0.1335144755,pass
2022-01-04,600969.XSHG,utilities_electricity,utilities_demand_state_v51f,4,28,0.03571428571,1.074728415,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,utilities_electricity,0.3399,0.3399,0.06298908931,operating_cash_flow_yield,,0.06298908931,0.3705466256,-0.2563119595,
2022-01-04,000900.XSHE,highway_infrastructure,highway_dividend_reviewed_operating_v54h_repaired_2021,5,28,0.03571428571,1.073834039,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,highway_infrastructure,3.7383,0.037383,0.1682337587,operating_cash_flow_yield,0.1666165855,0.1682337587,0.1988952607,-0.1581223789,
2022-01-04,600617.XSHG,utilities_electricity,utilities_demand_state_v51f,6,28,0.03571428571,1.042686418,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,utilities_electricity,0,0.0,0.09469718831,operating_cash_flow_yield,,0.09469718831,0.4441909198,-0.3316976212,
2022-01-04,601077.XSHG,bank,bank_high_dividend_sustainability_v3,7,28,0.03571428571,0.9905471617,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,bank,0.076816609,0.076816609,0.076816609,financial_sector_dividend_proxy,,,0.09850741987,-0.08544055936,
2022-01-04,601368.XSHG,utilities_electricity,utilities_demand_state_v51f,8,28,0.03571428571,0.974189335,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,utilities_electricity,1.6367,0.016367,0.04742212503,operating_cash_flow_yield,,0.04742212503,0.2842318573,-0.2026064188,
2022-01-04,601985.XSHG,utilities_electricity,utilities_demand_state_v51f,9,28,0.03571428571,0.9559789212,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,utilities_electricity,1.5876,0.015875999999999998,0.0798443784,operating_cash_flow_yield,,0.0798443784,0.4582245806,-0.2913565689,
2022-01-04,002893.XSHE,utilities_electricity,utilities_demand_state_v51f,10,28,0.03571428571,0.9329200832,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,utilities_electricity,0,0.0,0.115344214,operating_cash_flow_yield,,0.115344214,0.4572130384,-0.3644110728,
2022-01-04,601006.XSHG,port_rail_infrastructure,port_rail_cashflow_value_operating_diagnostic_v55j_reviewed_business_sources,11,28,0.03571428571,0.9233287082,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,port_rail_infrastructure,7.4303,0.074303,0.05142139644,operating_cash_flow_yield,0.04898075937,0.05142139644,0.1714566469,-0.1293716301,pass
2022-01-04,601008.XSHG,port_rail_infrastructure,port_rail_cashflow_value_operating_diagnostic_v55j_reviewed_business_sources,12,28,0.03571428571,0.7823807275,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,port_rail_infrastructure,0.4431,0.4431,0.1963009357,operating_cash_flow_yield,0.1951122851,0.1963009357,0.2326401311,-0.1659032733,pass
2022-01-04,601288.XSHG,bank,bank_high_dividend_sustainability_v3,13,28,0.03571428571,0.6553741319,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,bank,0.08226666667,0.08226666667,0.08226666667,financial_sector_dividend_proxy,,,0.07692483664,-0.07006884095,
2022-01-04,600928.XSHG,bank,bank_high_dividend_sustainability_v3,14,28,0.03571428571,0.6499495551,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,bank,0.05013192612,0.05013192612,0.05013192612,financial_sector_dividend_proxy,,,0.1203678283,-0.09808005869,
2022-01-04,601988.XSHG,bank,bank_high_dividend_sustainability_v3,15,28,0.03571428571,0.6488606457,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,bank,0.08174273859,0.08174273859,0.08174273859,financial_sector_dividend_proxy,,,0.07039426421,-0.06199515054,
2022-01-04,601398.XSHG,bank,bank_high_dividend_sustainability_v3,16,28,0.03571428571,0.6391221831,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,bank,0.07388888889,0.07388888889,0.07388888889,financial_sector_dividend_proxy,,,0.09893661708,-0.08291991912,
2022-01-04,601229.XSHG,bank,bank_high_dividend_sustainability_v3,17,28,0.03571428571,0.6218895221,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,bank,0.07561436673,0.07561436673,0.07561436673,financial_sector_dividend_proxy,,,0.1075819952,-0.09212601953,
2022-01-04,600033.XSHG,highway_infrastructure,highway_dividend_reviewed_operating_v54h_repaired_2021,18,28,0.03571428571,0.5040873005,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,highway_infrastructure,3.4843,0.034843,0.08052255839,operating_cash_flow_yield,0.07812333524,0.08052255839,0.1789479382,-0.1283990757,
2022-01-04,002807.XSHE,bank,bank_high_dividend_sustainability_v3,19,28,0.03571428571,0.4705144082,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,bank,0.06451612903,0.06451612903,0.06451612903,financial_sector_dividend_proxy,,,0.1145218162,-0.09172070096,
2022-01-04,600717.XSHG,port_rail_infrastructure,port_rail_cashflow_value_operating_diagnostic_v55j_reviewed_business_sources,20,28,0.03571428571,0.4434333742,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,port_rail_infrastructure,1.6863,0.016863,0.0735659899,operating_cash_flow_yield,0.06329169853,0.0735659899,0.2591427949,-0.2115713379,pass
2022-01-04,000429.XSHE,highway_infrastructure,highway_dividend_reviewed_operating_v54h_repaired_2021,21,28,0.03571428571,0.4332677299,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,highway_infrastructure,3.9324,0.039324,0.06932458109,operating_cash_flow_yield,0.06289520439,0.06932458109,0.1627185869,-0.1165075387,
2022-01-04,600368.XSHG,highway_infrastructure,highway_dividend_reviewed_operating_v54h_repaired_2021,22,28,0.03571428571,0.4149021706,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,highway_infrastructure,3.6038,0.036038,0.1362973521,operating_cash_flow_yield,0.1356919513,0.1362973521,0.2560132477,-0.1890050831,
2022-01-04,002040.XSHE,port_rail_infrastructure,port_rail_cashflow_value_operating_diagnostic_v55j_reviewed_business_sources,23,28,0.03571428571,0.353265657,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,port_rail_infrastructure,0.7166,0.7166,0.0278295322,operating_cash_flow_yield,0.02385546062,0.0278295322,0.1790706719,-0.1255156333,pass
2022-01-04,600035.XSHG,highway_infrastructure,highway_dividend_reviewed_operating_v54h_repaired_2021,24,28,0.03571428571,0.2562487621,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,highway_infrastructure,2.1672,0.021671999999999997,0.09013602862,operating_cash_flow_yield,0.08694916992,0.09013602862,0.2321102657,-0.1617811919,
2022-01-04,601018.XSHG,port_rail_infrastructure,port_rail_cashflow_value_operating_diagnostic_v55j_reviewed_business_sources,25,28,0.03571428571,0.1880882132,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,port_rail_infrastructure,2.0297,0.020297,0.04439842679,operating_cash_flow_yield,0.01972142419,0.04439842679,0.2310075147,-0.1571218604,pass
2022-01-04,601880.XSHG,port_rail_infrastructure,port_rail_cashflow_value_operating_diagnostic_v55j_reviewed_business_sources,26,28,0.03571428571,0.1507992506,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,port_rail_infrastructure,1.5722,0.015722,0.03104784285,operating_cash_flow_yield,0.0239916587,0.03104784285,0.2003209753,-0.1465170171,pass
2022-01-04,000755.XSHE,highway_infrastructure,highway_dividend_reviewed_operating_v54h_repaired_2021,27,28,0.03571428571,0.0006391345147,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,highway_infrastructure,0,0.0,0.1071756726,operating_cash_flow_yield,0.1059478035,0.1071756726,0.3933487706,-0.2452911538,
2022-01-04,600377.XSHG,highway_infrastructure,highway_dividend_reviewed_operating_v54h_repaired_2021,28,28,0.03571428571,-0.2485520804,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,highway_infrastructure,5.2632,0.052632000000000005,0.03513224684,operating_cash_flow_yield,0.01330296261,0.03513224684,0.1677632426,-0.1355708172,
2022-04-01,000421.XSHE,utilities_electricity,utilities_demand_state_v51f,1,25,0.03571428571,1.536813387,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,utilities_electricity,1.272,0.01272,0.3085990179,operating_cash_flow_yield,,0.3085990179,0.2759420774,-0.2157988955,
2022-04-01,600681.XSHG,utilities_electricity,utilities_demand_state_v51f,2,25,0.03571428571,1.21606135,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,utilities_electricity,9.8161,0.098161,0.1136907336,operating_cash_flow_yield,,0.1136907336,0.3352694551,-0.2635433372,
2022-04-01,601006.XSHG,port_rail_infrastructure,port_rail_cashflow_value_operating_diagnostic_v55j_reviewed_business_sources,3,25,0.03571428571,1.187819375,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,port_rail_infrastructure,6.9767,0.069767,0.04828226012,operating_cash_flow_yield,0.0459906173,0.04828226012,0.1938427202,-0.1633833112,pass
2022-04-01,600795.XSHG,utilities_electricity,utilities_demand_state_v51f,4,25,0.03571428571,1.057173344,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,utilities_electricity,1.5625,0.015625,0.2094889885,operating_cash_flow_yield,,0.2094889885,0.4287628457,-0.3240208101,
2022-04-01,002267.XSHE,utilities_electricity,utilities_demand_state_v51f,5,25,0.03571428571,1.037318767,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,utilities_electricity,3.1646,0.031646,0.1020199779,operating_cash_flow_yield,,0.1020199779,0.3297187384,-0.3134730588,
2022-04-01,003816.XSHE,utilities_electricity,utilities_demand_state_v51f,6,25,0.03571428571,1.007274847,low_price_to_book;volatility_120d;max_drawdown_120d;non_performing_loan_ratio;provision_coverage_ratio;core_tier_1_capital_adequacy_ratio;operating_cash_flow_yield;capex_burden,sector_adaptive,utilities_electricity,2.9197,0.029197,0.05870642736,operating_cash_flow_yield,,0.05870642736,0.2591649476,-0.2222627073,
