version_id,family,rebalance_date,code,sleeve,base_target_weight,target_weight,weight_delta,mom_12_1,mr_60d,bucket,sleeve_weight_preserved,new_stock_selected,accepted
v57f_startup_preload_repaired_baseline,baseline,2021-05-06,001872.XSHE,port_rail_infrastructure,0.03571428571,0.03571428571,0.0,0.028708133971291794,0.026647966339411022,baseline,True,False,False
v57f_startup_preload_repaired_baseline,baseline,2021-05-06,600035.XSHG,highway_infrastructure,0.03571428571,0.03571428571,0.0,-0.08571428571428574,0.10780669144981414,baseline,True,False,False
v57f_startup_preload_repaired_baseline,baseline,2021-05-06,600018.XSHG,port_rail_infrastructure,0.03571428571,0.03571428571,0.0,0.10185185185185164,0.049886621315192725,baseline,True,False,False
v57f_startup_preload_repaired_baseline,baseline,2021-05-06,600368.XSHG,highway_infrastructure,0.03571428571,0.03571428571,0.0,-0.0450928381962864,0.11144578313253017,baseline,True,False,False
v57f_startup_preload_repaired_baseline,baseline,2021-05-06,000755.XSHE,highway_infrastructure,0.03571428571,0.03571428571,0.0,-0.19023136246786643,0.0836012861736335,baseline,True,False,False
v57f_startup_preload_repaired_baseline,baseline,2021-05-06,000429.XSHE,highway_infrastructure,0.03571428571,0.03571428571,0.0,0.07925072046109505,0.2625215889464594,baseline,True,False,False
v57f_startup_preload_repaired_baseline,baseline,2021-05-06,600106.XSHG,highway_infrastructure,0.03571428571,0.03571428571,0.0,-0.03873239436619713,0.04382470119521931,baseline,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,600795.XSHG,utilities_electricity,0.03571428571,0.028571428568000004,-0.0071428571419999976,0.14215686274509798,0.0861244019138756,middle,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,600168.XSHG,utilities_electricity,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.08500590318772139,0.029320987654321007,middle,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,002039.XSHE,utilities_electricity,0.03571428571,0.04523809523266667,0.009523809522666668,0.16678596993557626,0.00557880055788007,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,600027.XSHG,utilities_electricity,0.03571428571,0.028571428568000004,-0.0071428571419999976,0.05747126436781613,0.05263157894736836,middle,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,601006.XSHG,port_rail_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,0.014598540145985384,0.06832298136645965,middle,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,600011.XSHG,utilities_electricity,0.03571428571,0.028571428568000004,-0.0071428571419999976,0.04235294117647048,0.004761904761904745,middle,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,600310.XSHG,utilities_electricity,0.03571428571,0.04523809523266667,0.009523809522666668,0.24473684210526336,0.12972972972972951,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,600033.XSHG,highway_infrastructure,0.03571428571,0.04523809523266667,0.009523809522666668,-0.021739130434782483,0.059055118110236116,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,601985.XSHG,utilities_electricity,0.03571428571,0.04523809523266667,0.009523809522666668,0.2247191011235954,0.025540275049115824,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,600017.XSHG,port_rail_infrastructure,0.03571428571,0.04523809523266667,0.009523809522666668,0.17551020408163254,0.007380073800737907,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,601326.XSHG,port_rail_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,0.011029411764705843,0.019157088122605526,middle,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,601077.XSHG,bank,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.20265151515151525,-0.014251781472684022,middle,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,601988.XSHG,bank,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.06983240223463683,0.025236593059936974,middle,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,601288.XSHG,bank,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.01744186046511631,0.019108280254777066,middle,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,601229.XSHG,bank,0.03571428571,0.04523809523266667,0.009523809522666668,0.053075995174909796,0.009876543209876631,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,601169.XSHG,bank,0.03571428571,0.04523809523266667,0.009523809522666668,0.0,0.00421940928270037,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,600717.XSHG,port_rail_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.07592592592592595,0.01943844492440605,middle,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,601328.XSHG,bank,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.05202312138728338,0.07606263982102912,middle,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,000900.XSHE,highway_infrastructure,0.03571428571,0.04523809523266667,0.009523809522666668,0.19220779220779205,-0.00704225352112664,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,601000.XSHG,port_rail_infrastructure,0.03571428571,0.04523809523266667,0.009523809522666668,0.2088888888888889,0.14163090128755362,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,601398.XSHG,bank,0.03571428571,0.04523809523266667,0.009523809522666668,0.06796116504854366,0.01988071570576544,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,001872.XSHE,port_rail_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,0.028708133971291794,0.026647966339411022,middle,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,600035.XSHG,highway_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.08571428571428574,0.10780669144981414,middle,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,600018.XSHG,port_rail_infrastructure,0.03571428571,0.04523809523266667,0.009523809522666668,0.10185185185185164,0.049886621315192725,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,600368.XSHG,highway_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.0450928381962864,0.11144578313253017,middle,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,000755.XSHE,highway_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.19023136246786643,0.0836012861736335,middle,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,000429.XSHE,highway_infrastructure,0.03571428571,0.04523809523266667,0.009523809522666668,0.07925072046109505,0.2625215889464594,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_80_20,v57f_pool_internal_subsleeve,2021-05-06,600106.XSHG,highway_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.03873239436619713,0.04382470119521931,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,600795.XSHG,utilities_electricity,0.03571428571,0.024999999997,-0.010714285713000003,0.14215686274509798,0.0861244019138756,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,600168.XSHG,utilities_electricity,0.03571428571,0.024999999997,-0.010714285713000003,-0.08500590318772139,0.029320987654321007,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,002039.XSHE,utilities_electricity,0.03571428571,0.049999999994000004,0.014285714284000002,0.16678596993557626,0.00557880055788007,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,600027.XSHG,utilities_electricity,0.03571428571,0.024999999997,-0.010714285713000003,0.05747126436781613,0.05263157894736836,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,601006.XSHG,port_rail_infrastructure,0.03571428571,0.024999999997,-0.010714285713000003,0.014598540145985384,0.06832298136645965,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,600011.XSHG,utilities_electricity,0.03571428571,0.024999999997,-0.010714285713000003,0.04235294117647048,0.004761904761904745,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,600310.XSHG,utilities_electricity,0.03571428571,0.049999999994000004,0.014285714284000002,0.24473684210526336,0.12972972972972951,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,600033.XSHG,highway_infrastructure,0.03571428571,0.049999999994000004,0.014285714284000002,-0.021739130434782483,0.059055118110236116,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,601985.XSHG,utilities_electricity,0.03571428571,0.049999999994000004,0.014285714284000002,0.2247191011235954,0.025540275049115824,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,600017.XSHG,port_rail_infrastructure,0.03571428571,0.049999999994000004,0.014285714284000002,0.17551020408163254,0.007380073800737907,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,601326.XSHG,port_rail_infrastructure,0.03571428571,0.024999999997,-0.010714285713000003,0.011029411764705843,0.019157088122605526,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,601077.XSHG,bank,0.03571428571,0.024999999997,-0.010714285713000003,-0.20265151515151525,-0.014251781472684022,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,601988.XSHG,bank,0.03571428571,0.024999999997,-0.010714285713000003,-0.06983240223463683,0.025236593059936974,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,601288.XSHG,bank,0.03571428571,0.024999999997,-0.010714285713000003,-0.01744186046511631,0.019108280254777066,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,601229.XSHG,bank,0.03571428571,0.049999999994000004,0.014285714284000002,0.053075995174909796,0.009876543209876631,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,601169.XSHG,bank,0.03571428571,0.049999999994000004,0.014285714284000002,0.0,0.00421940928270037,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,600717.XSHG,port_rail_infrastructure,0.03571428571,0.024999999997,-0.010714285713000003,-0.07592592592592595,0.01943844492440605,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,601328.XSHG,bank,0.03571428571,0.024999999997,-0.010714285713000003,-0.05202312138728338,0.07606263982102912,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,000900.XSHE,highway_infrastructure,0.03571428571,0.049999999994000004,0.014285714284000002,0.19220779220779205,-0.00704225352112664,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,601000.XSHG,port_rail_infrastructure,0.03571428571,0.049999999994000004,0.014285714284000002,0.2088888888888889,0.14163090128755362,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,601398.XSHG,bank,0.03571428571,0.049999999994000004,0.014285714284000002,0.06796116504854366,0.01988071570576544,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,001872.XSHE,port_rail_infrastructure,0.03571428571,0.024999999997,-0.010714285713000003,0.028708133971291794,0.026647966339411022,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,600035.XSHG,highway_infrastructure,0.03571428571,0.024999999997,-0.010714285713000003,-0.08571428571428574,0.10780669144981414,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,600018.XSHG,port_rail_infrastructure,0.03571428571,0.049999999994000004,0.014285714284000002,0.10185185185185164,0.049886621315192725,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,600368.XSHG,highway_infrastructure,0.03571428571,0.024999999997,-0.010714285713000003,-0.0450928381962864,0.11144578313253017,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,000755.XSHE,highway_infrastructure,0.03571428571,0.024999999997,-0.010714285713000003,-0.19023136246786643,0.0836012861736335,middle,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,000429.XSHE,highway_infrastructure,0.03571428571,0.049999999994000004,0.014285714284000002,0.07925072046109505,0.2625215889464594,momentum_subsleeve,True,False,False
internal_subsleeve_mom12_70_30,v57f_pool_internal_subsleeve,2021-05-06,600106.XSHG,highway_infrastructure,0.03571428571,0.024999999997,-0.010714285713000003,-0.03873239436619713,0.04382470119521931,middle,True,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,600795.XSHG,utilities_electricity,0.03571428571,0.04857142856800001,0.012857142858000006,0.14215686274509798,0.0861244019138756,momentum_sleeve,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,600168.XSHG,utilities_electricity,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.08500590318772139,0.029320987654321007,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,002039.XSHE,utilities_electricity,0.03571428571,0.04857142856800001,0.012857142858000006,0.16678596993557626,0.00557880055788007,momentum_sleeve,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,600027.XSHG,utilities_electricity,0.03571428571,0.028571428568000004,-0.0071428571419999976,0.05747126436781613,0.05263157894736836,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,601006.XSHG,port_rail_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,0.014598540145985384,0.06832298136645965,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,600011.XSHG,utilities_electricity,0.03571428571,0.028571428568000004,-0.0071428571419999976,0.04235294117647048,0.004761904761904745,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,600310.XSHG,utilities_electricity,0.03571428571,0.04857142856800001,0.012857142858000006,0.24473684210526336,0.12972972972972951,momentum_sleeve,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,600033.XSHG,highway_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.021739130434782483,0.059055118110236116,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,601985.XSHG,utilities_electricity,0.03571428571,0.04857142856800001,0.012857142858000006,0.2247191011235954,0.025540275049115824,momentum_sleeve,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,600017.XSHG,port_rail_infrastructure,0.03571428571,0.04857142856800001,0.012857142858000006,0.17551020408163254,0.007380073800737907,momentum_sleeve,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,601326.XSHG,port_rail_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,0.011029411764705843,0.019157088122605526,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,601077.XSHG,bank,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.20265151515151525,-0.014251781472684022,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,601988.XSHG,bank,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.06983240223463683,0.025236593059936974,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,601288.XSHG,bank,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.01744186046511631,0.019108280254777066,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,601229.XSHG,bank,0.03571428571,0.028571428568000004,-0.0071428571419999976,0.053075995174909796,0.009876543209876631,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,601169.XSHG,bank,0.03571428571,0.028571428568000004,-0.0071428571419999976,0.0,0.00421940928270037,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,600717.XSHG,port_rail_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.07592592592592595,0.01943844492440605,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,601328.XSHG,bank,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.05202312138728338,0.07606263982102912,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,000900.XSHE,highway_infrastructure,0.03571428571,0.04857142856800001,0.012857142858000006,0.19220779220779205,-0.00704225352112664,momentum_sleeve,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,601000.XSHG,port_rail_infrastructure,0.03571428571,0.04857142856800001,0.012857142858000006,0.2088888888888889,0.14163090128755362,momentum_sleeve,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,601398.XSHG,bank,0.03571428571,0.04857142856800001,0.012857142858000006,0.06796116504854366,0.01988071570576544,momentum_sleeve,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,001872.XSHE,port_rail_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,0.028708133971291794,0.026647966339411022,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,600035.XSHG,highway_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.08571428571428574,0.10780669144981414,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,600018.XSHG,port_rail_infrastructure,0.03571428571,0.04857142856800001,0.012857142858000006,0.10185185185185164,0.049886621315192725,momentum_sleeve,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,600368.XSHG,highway_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.0450928381962864,0.11144578313253017,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,000755.XSHE,highway_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.19023136246786643,0.0836012861736335,value_sleeve_only,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,000429.XSHE,highway_infrastructure,0.03571428571,0.04857142856800001,0.012857142858000006,0.07925072046109505,0.2625215889464594,momentum_sleeve,False,False,False
dual_sleeve_mom12_80_20,dual_sleeve_allocation,2021-05-06,600106.XSHG,highway_infrastructure,0.03571428571,0.028571428568000004,-0.0071428571419999976,-0.03873239436619713,0.04382470119521931,value_sleeve_only,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,600795.XSHG,utilities_electricity,0.03571428571,0.061428571426,0.025714285716,0.14215686274509798,0.0861244019138756,momentum_sleeve,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,600168.XSHG,utilities_electricity,0.03571428571,0.021428571426,-0.014285714284000002,-0.08500590318772139,0.029320987654321007,value_sleeve_only,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,002039.XSHE,utilities_electricity,0.03571428571,0.061428571426,0.025714285716,0.16678596993557626,0.00557880055788007,momentum_sleeve,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,600027.XSHG,utilities_electricity,0.03571428571,0.021428571426,-0.014285714284000002,0.05747126436781613,0.05263157894736836,value_sleeve_only,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,601006.XSHG,port_rail_infrastructure,0.03571428571,0.021428571426,-0.014285714284000002,0.014598540145985384,0.06832298136645965,value_sleeve_only,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,600011.XSHG,utilities_electricity,0.03571428571,0.021428571426,-0.014285714284000002,0.04235294117647048,0.004761904761904745,value_sleeve_only,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,600310.XSHG,utilities_electricity,0.03571428571,0.061428571426,0.025714285716,0.24473684210526336,0.12972972972972951,momentum_sleeve,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,600033.XSHG,highway_infrastructure,0.03571428571,0.021428571426,-0.014285714284000002,-0.021739130434782483,0.059055118110236116,value_sleeve_only,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,601985.XSHG,utilities_electricity,0.03571428571,0.061428571426,0.025714285716,0.2247191011235954,0.025540275049115824,momentum_sleeve,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,600017.XSHG,port_rail_infrastructure,0.03571428571,0.061428571426,0.025714285716,0.17551020408163254,0.007380073800737907,momentum_sleeve,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,601326.XSHG,port_rail_infrastructure,0.03571428571,0.021428571426,-0.014285714284000002,0.011029411764705843,0.019157088122605526,value_sleeve_only,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,601077.XSHG,bank,0.03571428571,0.021428571426,-0.014285714284000002,-0.20265151515151525,-0.014251781472684022,value_sleeve_only,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,601988.XSHG,bank,0.03571428571,0.021428571426,-0.014285714284000002,-0.06983240223463683,0.025236593059936974,value_sleeve_only,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,601288.XSHG,bank,0.03571428571,0.021428571426,-0.014285714284000002,-0.01744186046511631,0.019108280254777066,value_sleeve_only,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,601229.XSHG,bank,0.03571428571,0.021428571426,-0.014285714284000002,0.053075995174909796,0.009876543209876631,value_sleeve_only,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,601169.XSHG,bank,0.03571428571,0.021428571426,-0.014285714284000002,0.0,0.00421940928270037,value_sleeve_only,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,600717.XSHG,port_rail_infrastructure,0.03571428571,0.021428571426,-0.014285714284000002,-0.07592592592592595,0.01943844492440605,value_sleeve_only,False,False,False
dual_sleeve_mom12_60_40,dual_sleeve_allocation,2021-05-06,601328.XSHG,bank,0.03571428571,0.021428571426,-0.014285714284000002,-0.05202312138728338,0.07606263982102912,value_sleeve_only,False,False,False
