trade_date,code,side,amount,price,value,commission,target_amount,reason
2023-01-03,000921.XSHE,buy,16600,14.22,236052.0,70.81559999999999,16600,
2023-01-03,605365.XSHG,buy,14700,16.08,236375.99999999997,70.91279999999999,14700,
2023-01-03,000541.XSHE,buy,47800,4.95,236610.0,70.98299999999999,47800,
2023-01-03,000651.XSHE,buy,7200,32.52,234144.00000000003,70.2432,7200,
2023-01-03,002290.XSHE,buy,26200,9.03,236585.99999999997,70.97579999999998,26200,
2023-01-03,002418.XSHE,buy,5000,2.92,14600.0,5.0,81100,
2023-01-03,002614.XSHE,buy,26100,9.07,236727.0,71.01809999999999,26100,
2023-04-03,000521.XSHE,sell,56200,5.42,304604.0,91.38119999999999,0,
2023-04-03,600839.XSHG,sell,31300,4.89,153057.0,45.9171,58400,
2023-04-03,000921.XSHE,sell,16600,20.7,343620.0,103.08599999999998,0,
2023-04-03,002290.XSHE,sell,26200,9.6,251520.0,75.45599999999999,0,
2023-04-03,000541.XSHE,buy,2000,5.73,11460.0,5.0,49800,
2023-04-03,605555.XSHG,buy,1400,21.83,30561.999999999996,9.168599999999998,13000,
2023-04-03,605365.XSHG,buy,1100,18.01,19811.0,5.9433,15800,
2023-04-03,002614.XSHE,buy,7500,8.49,63675.0,19.1025,33600,
2023-04-03,002418.XSHE,buy,18800,2.86,53768.0,16.130399999999998,99900,
2023-04-03,600060.XSHG,buy,14500,19.7,285650.0,85.695,14500,
2023-04-03,600690.XSHG,buy,12500,22.68,283500.0,85.05,12500,
2023-04-03,002519.XSHE,buy,52000,5.49,285480.0,85.64399999999999,52000,
2023-04-03,000651.XSHE,buy,500,36.85,18425.0,5.5275,7700,
2023-07-03,600839.XSHG,sell,58400,5.05,294920.0,88.476,0,
2023-07-03,002418.XSHE,sell,5900,3.15,18585.0,5.5755,94000,
2023-07-03,605555.XSHG,sell,13000,17.47,227109.99999999997,68.13299999999998,0,
2023-07-03,605365.XSHG,sell,15800,15.05,237790.0,71.33699999999999,0,
2023-07-03,000541.XSHE,sell,49800,5.7,283860.0,85.15799999999999,0,
2023-07-03,002614.XSHE,sell,33600,8.14,273504.0,82.0512,0,
2023-07-03,600060.XSHG,sell,2500,24.7,61750.0,18.525,12000,
2023-07-03,600690.XSHG,sell,12500,23.54,294250.0,88.27499999999999,0,
2023-07-03,002519.XSHE,sell,52000,7.11,369720.0,110.916,0,
2023-07-03,002076.XSHE,buy,119900,2.47,296153.0,88.84589999999999,119900,
2023-07-03,003023.XSHE,buy,14400,20.48,294912.0,88.47359999999999,14400,
2023-07-03,000651.XSHE,buy,400,36.52,14608.000000000002,5.0,8100,
2023-07-03,002543.XSHE,buy,37400,7.92,296208.0,88.8624,37400,
2023-07-03,603215.XSHG,buy,16400,18.0,295200.0,88.55999999999999,16400,
2023-07-03,603112.XSHG,buy,25300,11.7,296010.0,88.803,25300,
2023-07-03,002242.XSHE,buy,19900,14.85,295515.0,88.6545,19900,
2023-07-03,002290.XSHE,buy,22500,13.15,295875.0,88.76249999999999,22500,
2023-10-09,600060.XSHG,sell,12000,22.33,267960.0,80.38799999999999,0,
2023-10-09,002076.XSHE,sell,119900,2.38,285362.0,85.6086,0,
2023-10-09,003023.XSHE,sell,14400,20.9,300960.0,90.288,0,
2023-10-09,002543.XSHE,sell,2800,8.48,23744.0,7.1232,34600,
2023-10-09,603215.XSHG,sell,16400,19.9,326360.0,97.90799999999999,0,
2023-10-09,603112.XSHG,sell,25300,11.9,301070.0,90.321,0,
2023-10-09,002242.XSHE,sell,19900,14.18,282182.0,84.65459999999999,0,
2023-10-09,002290.XSHE,sell,22500,11.94,268650.0,80.595,0,
2023-10-09,000521.XSHE,buy,47600,6.17,293692.0,88.10759999999999,47600,
2023-10-09,600839.XSHG,buy,64800,4.53,293544.0,88.0632,64800,
2023-10-09,601956.XSHG,buy,50400,5.83,293832.0,88.14959999999999,50400,
2023-10-09,000404.XSHE,buy,48400,6.07,293788.0,88.1364,48400,
2023-10-09,000921.XSHE,buy,12500,23.5,293750.0,88.12499999999999,12500,
2023-10-09,002418.XSHE,buy,5900,2.94,17346.0,5.203799999999999,99900,
2023-10-09,002668.XSHE,buy,39100,7.5,293250.0,87.975,39100,
2023-10-09,002035.XSHE,buy,49300,5.96,293828.0,88.1484,49300,
2024-01-02,002418.XSHE,sell,99900,2.8,279720.0,83.916,0,
2024-01-02,000651.XSHE,sell,8100,32.17,260577.0,78.17309999999999,0,
2024-01-02,002543.XSHE,sell,34600,8.88,307248.0,92.17439999999999,0,
2024-01-02,600839.XSHG,sell,64800,5.33,345384.0,103.61519999999999,0,
2024-01-02,601956.XSHG,sell,50400,5.97,300888.0,90.26639999999999,0,
2024-01-02,000404.XSHE,sell,48400,5.89,285076.0,85.52279999999999,0,
2024-01-02,002035.XSHE,sell,3300,6.23,20559.0,6.167699999999999,46000,
2024-01-02,000521.XSHE,buy,3300,5.63,18579.0,5.5737,50900,
2024-01-02,600336.XSHG,buy,47600,6.03,287028.0,86.10839999999999,47600,
2024-01-02,002614.XSHE,buy,38200,7.51,286882.0,86.0646,38200,
2024-01-02,000921.XSHE,buy,1500,20.43,30645.0,9.193499999999998,14000,
2024-01-02,002668.XSHE,buy,4300,6.61,28423.0,8.5269,43400,
2024-01-02,600060.XSHG,buy,13700,20.9,286330.0,85.89899999999999,13700,
2024-01-02,603303.XSHG,buy,22200,12.92,286824.0,86.04719999999999,22200,
2024-01-02,300625.XSHE,buy,19300,14.86,286798.0,86.03939999999999,19300,
2024-01-02,002705.XSHE,buy,19600,14.62,286552.0,85.9656,19600,
2024-04-01,000521.XSHE,sell,50900,9.18,467262.0,140.1786,0,
2024-04-01,000921.XSHE,sell,14000,30.7,429800.0,128.94,0,
2024-04-01,002668.XSHE,sell,2700,7.91,21357.0,6.4071,40700,
2024-04-01,600060.XSHG,sell,13700,23.87,327019.0,98.10569999999998,0,
2024-04-01,603303.XSHG,sell,22200,13.02,289044.0,86.71319999999999,0,
2024-04-01,002705.XSHE,sell,19600,16.6,325360.0,97.60799999999999,0,
2024-04-01,600336.XSHG,buy,15800,5.08,80264.0,24.079199999999997,63400,
2024-04-01,002614.XSHE,buy,7600,7.04,53504.0,16.051199999999998,45800,
2024-04-01,002035.XSHE,buy,7100,6.07,43097.0,12.929099999999998,53100,
2024-04-01,000404.XSHE,buy,44700,7.2,321840.0,96.55199999999999,44700,
2024-04-01,002242.XSHE,buy,31000,10.4,322400.0,96.71999999999998,31000,
2024-04-01,300625.XSHE,buy,5300,13.06,69218.0,20.7654,24600,
2024-04-01,600690.XSHG,buy,12800,25.15,321920.0,96.576,12800,
2024-04-01,605555.XSHG,buy,17200,18.74,322328.0,96.69839999999999,17200,
2024-04-01,000541.XSHE,buy,55500,5.81,322455.0,96.73649999999999,55500,
2024-07-01,002668.XSHE,sell,40700,9.08,369556.0,110.86679999999998,0,
2024-07-01,002035.XSHE,sell,4000,6.22,24880.0,7.4639999999999995,49100,
2024-07-01,600336.XSHG,sell,63400,4.28,271352.0,81.40559999999999,0,
2024-07-01,002614.XSHE,sell,45800,5.51,252358.0,75.70739999999999,0,
2024-07-01,300625.XSHE,sell,24600,10.44,256824.0,77.04719999999999,0,
2024-07-01,000404.XSHE,sell,44700,5.34,238698.0,71.6094,0,
2024-07-01,002242.XSHE,sell,1900,10.49,19931.0,5.979299999999999,29100,
2024-07-01,600690.XSHG,sell,12800,28.38,363264.0,108.97919999999999,0,
2024-07-01,605555.XSHG,sell,17200,18.45,317340.0,95.202,0,
2024-07-01,000541.XSHE,sell,55500,4.95,274725.0,82.41749999999999,0,
2024-07-01,003023.XSHE,buy,19200,15.87,304704.0,91.4112,19200,
2024-07-01,688696.XSHG,buy,3900,77.28,301392.0,90.4176,3900,
2024-07-01,603303.XSHG,buy,26500,11.5,304750.0,91.425,26500,
2024-07-01,600983.XSHG,buy,42300,7.21,304983.0,91.49489999999999,42300,
2024-07-01,002429.XSHE,buy,63600,4.8,305280.0,91.58399999999999,63600,
2024-07-01,002723.XSHE,buy,48600,6.29,305694.0,91.70819999999999,48600,
2024-07-01,002543.XSHE,buy,31000,9.86,305660.0,91.698,31000,
2024-07-01,688609.XSHG,buy,34400,8.87,305128.0,91.5384,34400,
2024-10-08,002035.XSHE,sell,49100,8.78,431097.99999999994,129.32939999999996,0,
2024-10-08,002242.XSHE,sell,29100,12.6,366660.0,109.99799999999999,0,
2024-10-08,003023.XSHE,sell,19200,19.9,382080.0,114.624,0,
2024-10-08,688696.XSHG,sell,3900,94.36,368004.0,110.40119999999999,0,
2024-10-08,603303.XSHG,sell,26500,13.45,356425.0,106.9275,0,
2024-10-08,600983.XSHG,sell,42300,8.91,376893.0,113.0679,0,
2024-10-08,002429.XSHE,sell,63600,5.92,376512.0,112.9536,0,
2024-10-08,688609.XSHG,sell,34400,13.98,480912.0,144.2736,0,
2024-10-08,000521.XSHE,buy,31900,11.98,382162.0,114.64859999999999,31900,
2024-10-08,002723.XSHE,buy_skipped,8300,6.72,0.0,0.0,56900,high_limit
2024-10-08,600619.XSHG,buy_skipped,40500,9.43,0.0,0.0,40500,high_limit
2024-10-08,601956.XSHG,buy_skipped,68400,5.59,0.0,0.0,68400,high_limit
2024-10-08,600336.XSHG,buy,51800,7.37,381766.0,114.5298,51800,
2024-10-08,000810.XSHE,buy_skipped,31300,12.19,0.0,0.0,31300,high_limit
2024-10-08,600839.XSHG,buy_skipped,58800,6.5,0.0,0.0,58800,high_limit
2024-10-08,600261.XSHG,buy,117600,3.25,382200.0,114.66,117600,
2024-10-08,000404.XSHE,buy_skipped,48900,7.81,0.0,0.0,48900,high_limit
2024-10-08,002543.XSHE,buy,2400,11.42,27408.0,8.222399999999999,33400,
2025-01-02,002723.XSHE,sell,48600,6.95,337770.0,101.33099999999999,0,
2025-01-02,002543.XSHE,sell,33400,10.24,342016.0,102.6048,0,
2025-01-02,000521.XSHE,sell,31900,8.14,259666.00000000003,77.8998,0,
2025-01-02,600336.XSHG,sell,51800,6.71,347578.0,104.2734,0,
2025-01-02,600261.XSHG,sell,117600,3.28,385728.0,115.71839999999999,0,
2025-01-02,600619.XSHG,buy,30800,11.81,363748.0,109.1244,30800,
2025-01-02,002614.XSHE,buy,55100,6.62,364762.0,109.42859999999999,55100,
2025-01-02,600060.XSHG,buy,18300,19.91,364353.0,109.3059,18300,
2025-01-02,000921.XSHE,buy,12500,29.07,363375.0,109.01249999999999,12500,
2025-01-02,601956.XSHG,buy,75000,4.86,364500.0,109.35,75000,
2025-01-02,000404.XSHE,buy,49300,7.4,364820.0,109.44599999999998,49300,
2025-01-02,000333.XSHE,buy,4800,75.4,361920.0,108.576,4800,
2025-01-02,001268.XSHE,buy,20900,17.4,363659.99999999994,109.09799999999997,20900,
2025-01-02,600839.XSHG,buy,38000,9.6,364800.0,109.43999999999998,38000,
2025-01-02,002705.XSHE,buy,24300,14.96,363528.0,109.05839999999999,24300,
2025-04-01,600619.XSHG,sell,700,13.48,9436.0,5.0,30100,
2025-04-01,002614.XSHE,sell,4200,7.98,33516.0,10.054799999999998,50900,
2025-04-01,600060.XSHG,sell,18300,24.52,448716.0,134.61479999999997,0,
2025-04-01,000921.XSHE,sell,12500,29.7,371250.0,111.37499999999999,0,
2025-04-01,000333.XSHE,sell,4800,78.1,374880.0,112.46399999999998,0,
2025-04-01,001268.XSHE,sell,2100,21.6,45360.0,13.607999999999999,18800,
2025-04-01,603303.XSHG,buy,31600,12.87,406692.0,122.00759999999998,31600,
2025-04-01,002668.XSHE,buy,35200,11.54,406207.99999999994,121.86239999999997,35200,
2025-04-01,000404.XSHE,buy,3700,7.67,28379.0,8.5137,53000,
2025-04-01,600690.XSHG,buy,14800,27.4,405520.0,121.65599999999999,14800,
2025-04-01,601956.XSHG,buy,1200,5.34,6408.0,5.0,76200,
2025-04-01,002705.XSHE,buy,800,16.15,12919.999999999998,5.0,25100,
2025-04-01,600839.XSHG,buy,1500,10.29,15434.999999999998,5.0,39500,
2025-07-01,600619.XSHG,sell,30100,11.3,340130.0,102.03899999999999,0,
2025-07-01,002614.XSHE,sell,50900,6.56,333904.0,100.17119999999998,0,
2025-07-01,601956.XSHG,sell,76200,6.5,495300.0,148.58999999999997,0,
2025-07-01,000404.XSHE,sell,53000,7.1,376300.0,112.88999999999999,0,
2025-07-01,001268.XSHE,sell,18800,25.35,476580.0,142.974,0,
2025-07-01,600839.XSHG,sell,39500,9.73,384335.0,115.30049999999999,0,
2025-07-01,002705.XSHE,sell,25100,14.66,367966.0,110.3898,0,
2025-07-01,600690.XSHG,sell,14800,24.8,367040.0,110.112,0,
2025-07-01,603578.XSHG,buy,27300,14.36,392028.0,117.60839999999999,27300,
2025-07-01,301332.XSHE,buy,38200,10.24,391168.0,117.3504,38200,
2025-07-01,603303.XSHG,buy,800,12.07,9656.0,5.0,32400,
2025-07-01,600983.XSHG,buy,37600,10.42,391792.0,117.53759999999998,37600,
2025-07-01,003023.XSHE,buy,19200,20.34,390528.0,117.15839999999999,19200,
2025-07-01,000651.XSHE,buy,8700,45.05,391935.0,117.58049999999999,8700,
2025-07-01,300543.XSHE,buy,36500,10.74,392010.0,117.603,36500,
2025-07-01,002959.XSHE,buy,8400,46.53,390852.0,117.25559999999999,8400,
2025-07-01,002668.XSHE,buy,4600,9.85,45310.0,13.592999999999998,39800,
2025-07-01,600060.XSHG,buy,17000,23.02,391340.0,117.40199999999999,17000,
2025-10-09,603303.XSHG,sell,32400,13.7,443880.0,133.164,0,
2025-10-09,301332.XSHE,sell,38200,9.95,380090.0,114.02699999999999,0,
2025-10-09,600983.XSHG,sell,37600,10.32,388032.0,116.40959999999998,0,
2025-10-09,003023.XSHE,sell,19200,22.33,428735.99999999994,128.62079999999997,0,
2025-10-09,300543.XSHE,sell,36500,12.89,470485.0,141.1455,0,
2025-10-09,002959.XSHE,sell,8400,49.93,419412.0,125.82359999999998,0,
2025-10-09,600060.XSHG,sell,17000,24.34,413780.0,124.13399999999999,0,
2025-10-09,000521.XSHE,buy,57000,7.14,406980.0,122.094,57000,
2025-10-09,000921.XSHE,buy,15700,25.93,407101.0,122.13029999999999,15700,
2025-10-09,600839.XSHG,buy,38800,10.48,406624.0,121.98719999999999,38800,
2025-10-09,000404.XSHE,buy,57200,7.11,406692.0,122.00759999999998,57200,
2025-10-09,000651.XSHE,buy,1500,39.73,59594.99999999999,17.878499999999995,10200,
2025-10-09,002668.XSHE,buy,2300,9.66,22218.0,6.665399999999999,42100,
2025-10-09,601956.XSHG,buy,54700,7.44,406968.0,122.09039999999999,54700,
2025-10-09,001387.XSHE,buy,30000,13.54,406200.0,121.85999999999999,30000,
2025-10-09,603578.XSHG,buy,4200,12.92,54264.0,16.2792,31500,
2025-10-09,301135.XSHE,buy,14300,28.48,407264.0,122.1792,14300,
2026-01-05,002668.XSHE,sell,4300,10.43,44849.0,13.454699999999999,37800,
2026-01-05,603578.XSHG,sell,31500,12.08,380520.0,114.15599999999999,0,
2026-01-05,000651.XSHE,sell,500,40.34,20170.0,6.050999999999999,9700,
2026-01-05,000521.XSHE,sell,57000,6.53,372210.0,111.663,0,
2026-01-05,001387.XSHE,sell,30000,13.84,415200.0,124.55999999999999,0,
2026-01-05,301135.XSHE,sell,14300,28.24,403832.0,121.14959999999999,0,
2026-01-05,002705.XSHE,buy,27500,14.33,394075.0,118.2225,27500,
2026-01-05,600060.XSHG,buy,16100,24.39,392679.0,117.80369999999999,16100,
2026-01-05,688609.XSHG,buy,38500,10.26,395010.0,118.50299999999999,38500,
2026-01-05,000921.XSHE,buy,100,24.88,2488.0,5.0,15800,
2026-01-05,600839.XSHG,buy,4600,9.1,41860.0,12.557999999999998,43400,
2026-01-05,603303.XSHG,buy,30600,12.9,394740.0,118.42199999999998,30600,
2026-01-05,601956.XSHG,buy,700,7.12,4984.0,5.0,55400,
2026-01-05,000404.XSHE,buy,900,6.79,6111.0,5.0,58100,
2026-04-01,000921.XSHE,sell,15800,21.69,342702.0,102.8106,0,
2026-04-01,600839.XSHG,sell,700,8.8,6160.000000000001,5.0,42700,
2026-04-01,000404.XSHE,sell,5300,7.12,37736.0,11.320799999999998,52800,
2026-04-01,002705.XSHE,sell,2300,14.9,34270.0,10.280999999999999,25200,
2026-04-01,600060.XSHG,sell,16100,22.4,360640.0,108.192,0,
2026-04-01,603303.XSHG,sell,4900,14.6,71540.0,21.462,25700,
2026-04-01,688696.XSHG,buy,4100,89.98,368918.0,110.6754,4100,
2026-04-01,000651.XSHE,buy,100,38.07,3807.0,5.0,9800,
2026-04-01,002668.XSHE,buy,4000,9.0,36000.0,10.799999999999999,41800,
2026-04-01,688609.XSHG,buy,7600,8.15,61940.0,18.581999999999997,46100,
2026-04-01,601956.XSHG,buy,1500,6.61,9915.0,5.0,56900,
2026-04-01,600690.XSHG,buy,17300,21.66,374718.0,112.41539999999999,17300,
