sector,code,company_name,report_period,field,value,unit,source_type,source_title,source_url,publish_date,visible_date,pit_status,missing_reason,original_announcement_checked,review_status,notes,numeric_value,pit_usable,issue_count,issues
insurance,601336.XSHG,New China Life Insurance,2025-12-31,embedded_value,287840,CNY million,eastmoney_annual_report_pdf,新华保险2025年年度报告,https://pdf.dfcfw.com/pdf/H2_AN202603271820806639_1.pdf,2026-03-28,2026-03-28,pit_usable,not_missing,true,reviewed,Embedded value from annual report major operating indicators.,287840,true,0,
insurance,601336.XSHG,New China Life Insurance,2025-12-31,new_business_value,9842,CNY million,eastmoney_annual_report_pdf,新华保险2025年年度报告,https://pdf.dfcfw.com/pdf/H2_AN202603271820806639_1.pdf,2026-03-28,2026-03-28,pit_usable,not_missing,true,reviewed,One-year new business value from annual report major operating indicators.,9842,true,0,
insurance,601336.XSHG,New China Life Insurance,2025-12-31,core_solvency_ratio,135.11,percent,eastmoney_annual_report_pdf,新华保险2025年年度报告,https://pdf.dfcfw.com/pdf/H2_AN202603271820806639_1.pdf,2026-03-28,2026-03-28,pit_usable,not_missing,true,reviewed,Core solvency adequacy ratio from annual report major operating indicators.,135.11,true,0,
insurance,601336.XSHG,New China Life Insurance,2025-12-31,comprehensive_solvency_ratio,210.47,percent,eastmoney_annual_report_pdf,新华保险2025年年度报告,https://pdf.dfcfw.com/pdf/H2_AN202603271820806639_1.pdf,2026-03-28,2026-03-28,pit_usable,not_missing,true,reviewed,Comprehensive solvency adequacy ratio from annual report major operating indicators.,210.47,true,0,
insurance,601336.XSHG,New China Life Insurance,2025-12-31,total_investment_yield,6.6,percent,eastmoney_annual_report_pdf,新华保险2025年年度报告,https://pdf.dfcfw.com/pdf/H2_AN202603271820806639_1.pdf,2026-03-28,2026-03-28,pit_usable,not_missing,true,reviewed,Total investment return rate from annual report investment section.,6.6,true,0,
insurance,601336.XSHG,New China Life Insurance,2025-12-31,net_investment_yield,2.8,percent,eastmoney_annual_report_pdf,新华保险2025年年度报告,https://pdf.dfcfw.com/pdf/H2_AN202603271820806639_1.pdf,2026-03-28,2026-03-28,pit_usable,not_missing,true,reviewed,Net investment return rate from annual report investment section.,2.8,true,0,
insurance,601319.XSHG,PICC Group,2025-12-31,embedded_value,159518,CNY million,eastmoney_hk_results_pdf,中国人保H股公告截至二零二五年十二月三十一日止年度之全年業績公告,https://pdf.dfcfw.com/pdf/H2_AN202603261820775419_1.pdf,2026-03-27,2026-03-27,pit_usable,not_missing,true,reviewed,Derived as PICC Life EV 124149 plus PICC Health EV 35369 because group P&C business does not disclose embedded value.,159518,true,0,
insurance,601319.XSHG,PICC Group,2025-12-31,new_business_value,15616,CNY million,eastmoney_hk_results_pdf,中国人保H股公告截至二零二五年十二月三十一日止年度之全年業績公告,https://pdf.dfcfw.com/pdf/H2_AN202603261820775419_1.pdf,2026-03-27,2026-03-27,pit_usable,not_missing,true,reviewed,Derived as PICC Life NBV 8229 plus PICC Health NBV 7387 because group P&C business does not disclose NBV.,15616,true,0,
insurance,601319.XSHG,PICC Group,2025-12-31,core_solvency_ratio,201.3,percent,eastmoney_hk_results_pdf,中国人保H股公告截至二零二五年十二月三十一日止年度之全年業績公告,https://pdf.dfcfw.com/pdf/H2_AN202603261820775419_1.pdf,2026-03-27,2026-03-27,pit_usable,not_missing,true,reviewed,Group core solvency adequacy ratio from HK annual results announcement.,201.3,true,0,
insurance,601319.XSHG,PICC Group,2025-12-31,comprehensive_solvency_ratio,249.9,percent,eastmoney_hk_results_pdf,中国人保H股公告截至二零二五年十二月三十一日止年度之全年業績公告,https://pdf.dfcfw.com/pdf/H2_AN202603261820775419_1.pdf,2026-03-27,2026-03-27,pit_usable,not_missing,true,reviewed,Group comprehensive solvency adequacy ratio from HK annual results announcement.,249.9,true,0,
insurance,601319.XSHG,PICC Group,2025-12-31,total_investment_yield,5.6,percent,eastmoney_hk_results_pdf,中国人保H股公告截至二零二五年十二月三十一日止年度之全年業績公告,https://pdf.dfcfw.com/pdf/H2_AN202603261820775419_1.pdf,2026-03-27,2026-03-27,pit_usable,not_missing,true,reviewed,Total investment return rate from HK annual results investment income table.,5.6,true,0,
insurance,601319.XSHG,PICC Group,2025-12-31,net_investment_yield,3.5,percent,eastmoney_hk_results_pdf,中国人保H股公告截至二零二五年十二月三十一日止年度之全年業績公告,https://pdf.dfcfw.com/pdf/H2_AN202603261820775419_1.pdf,2026-03-27,2026-03-27,pit_usable,not_missing,true,reviewed,Net investment return rate from HK annual results investment income table.,3.5,true,0,
