trade_date,code,side,amount,price,value,commission,target_amount,reason
2021-07-01,000543.XSHE,buy,18900,3.78625,71560.125,21.468037499999998,18900,
2021-07-01,000755.XSHE,buy,500,3.32875,1664.375,5.0,21500,
2021-07-01,000900.XSHE,buy,700,4.0962499999999995,2867.3749999999995,5.0,17400,
2021-07-01,002267.XSHE,buy,10400,6.8525,71266.0,21.3798,10400,
2021-07-01,003816.XSHE,buy,26700,2.67875,71522.625,21.456787499999997,26700,
2021-07-01,600011.XSHG,buy,300,4.21,1263.0,5.0,17000,
2021-07-01,600017.XSHG,buy,900,2.65875,2392.875,5.0,26900,
2021-07-01,600033.XSHG,buy,900,2.6262499999999998,2363.625,5.0,27200,
2021-07-01,600035.XSHG,buy,100,3.0075,300.75,5.0,23800,
2021-07-01,600350.XSHG,buy,11600,6.1450000000000005,71282.0,21.3846,11600,
2021-07-01,600368.XSHG,buy,1500,3.45875,5188.125,5.0,20700,
2021-07-01,601000.XSHG,buy,3200,2.41,7712.0,5.0,29700,
2021-07-01,601006.XSHG,buy,500,6.6,3300.0,5.0,10800,
2021-07-01,601077.XSHG,buy,800,3.98875,3191.0,5.0,17900,
2021-07-01,601228.XSHG,buy,22500,3.17625,71465.625,21.439687499999998,22500,
2021-07-01,601288.XSHG,buy,1300,3.04,3952.0,5.0,23500,
2021-07-01,601326.XSHG,buy,100,2.6775,267.75,5.0,26700,
2021-07-01,601988.XSHG,buy,1400,3.08,4312.0,5.0,23200,
2021-07-01,601991.XSHG,buy,27100,2.6325000000000003,71340.75000000001,21.402225,27100,
2021-10-08,601229.XSHG,sell,8600,7.37125,63392.75,19.017825,0,
2021-10-08,003816.XSHE,sell,26700,3.42125,91347.375,27.404212499999996,0,
2021-10-08,600011.XSHG,sell,17000,8.0175,136297.5,40.88925,0,
2021-10-08,601991.XSHG,sell,4500,3.605,16222.5,5.0,22600,
2021-10-08,000543.XSHE,sell,1100,4.57125,5028.375,5.0,17800,
2021-10-08,002267.XSHE,sell,10400,8.877500000000001,92326.00000000001,27.6978,0,
2021-10-08,000755.XSHE,sell,21500,3.7325,80248.75,24.074624999999997,0,
2021-10-08,601000.XSHG,sell,29700,2.7975,83085.75,24.925724999999996,0,
2021-10-08,600027.XSHG,sell,20800,4.65625,96850.0,29.054999999999996,0,
2021-10-08,601228.XSHG,sell,22500,3.435,77287.5,23.186249999999998,0,
2021-10-08,600018.XSHG,sell,14900,6.2325,92864.25,27.859274999999997,0,
2021-10-08,600795.XSHG,sell,29400,3.27,96138.0,28.841399999999997,0,
2021-10-08,601169.XSHG,sell,14600,4.39,64093.99999999999,19.228199999999998,0,
2021-10-08,601328.XSHG,sell,14500,4.532500000000001,65721.25000000001,19.716375000000003,0,
2021-10-08,600368.XSHG,sell,600,4.0562499999999995,2433.7499999999995,5.0,20100,
2021-10-08,600350.XSHG,sell,11600,5.55875,64481.5,19.34445,0,
2021-10-08,000421.XSHE,buy,15500,5.2625,81568.75,24.470625,15500,
2021-10-08,000429.XSHE,buy,1100,7.40625,8146.875,5.0,11000,
2021-10-08,000539.XSHE,buy,15700,5.17625,81267.125,24.380137499999996,15700,
2021-10-08,000900.XSHE,buy,1400,4.345,6083.0,5.0,18800,
2021-10-08,001872.XSHE,buy,400,17.41375,6965.5,5.0,4600,
2021-10-08,002040.XSHE,buy,13200,6.15,81180.0,24.354,13200,
2021-10-08,002807.XSHE,buy,21200,3.855,81726.0,24.517799999999998,21200,
2021-10-08,600017.XSHG,buy,2400,2.78625,6687.0,5.0,29300,
2021-10-08,600033.XSHG,buy,1400,2.8537500000000002,3995.2500000000005,5.0,28600,
2021-10-08,600035.XSHG,buy,1500,3.2262500000000003,4839.375,5.0,25300,
2021-10-08,600106.XSHG,buy,29800,2.735,81503.0,24.450899999999997,29800,
2021-10-08,600377.XSHG,buy,9300,8.745000000000001,81328.50000000001,24.398550000000004,9300,
2021-10-08,600617.XSHG,buy,14600,5.57625,81413.25,24.423975,14600,
2021-10-08,600928.XSHG,buy,18500,4.40625,81515.625,24.4546875,18500,
2021-10-08,600969.XSHG,buy,10100,8.06125,81418.625,24.4255875,10100,
2021-10-08,601006.XSHG,buy,2100,6.29375,13216.875,5.0,12900,
2021-10-08,601018.XSHG,buy,20400,3.9937500000000004,81472.5,24.44175,20400,
2021-10-08,601077.XSHG,buy,3100,3.875,12012.5,5.0,21000,
2021-10-08,601288.XSHG,buy,4100,2.95125,12100.125,5.0,27600,
2021-10-08,601326.XSHG,buy,800,2.96875,2375.0,5.0,27500,
2021-10-08,601333.XSHG,buy,34500,2.36375,81549.375,24.464812499999997,34500,
2021-10-08,601398.XSHG,buy,3700,4.66625,17265.125,5.1795374999999995,17500,
2021-10-08,601985.XSHG,buy,11200,7.2775,81508.0,24.452399999999997,11200,
2021-10-08,601988.XSHG,buy,3500,3.0524999999999998,10683.75,5.0,26700,
2021-10-08,603323.XSHG,buy,15600,5.21125,81295.5,24.38865,15600,
2022-01-04,601326.XSHG,sell,27500,2.78625,76621.875,22.986562499999998,0,
2022-01-04,601991.XSHG,sell,22600,3.2562499999999996,73591.24999999999,22.077374999999993,0,
2022-01-04,601985.XSHG,sell,1200,8.3,9960.0,5.0,10000,
2022-01-04,000543.XSHE,sell,17800,5.5775,99279.5,29.783849999999997,0,
2022-01-04,000539.XSHE,sell,15700,6.18375,97084.875,29.125462499999998,0,
2022-01-04,001872.XSHE,sell,4600,17.0825,78579.5,23.573849999999997,0,
2022-01-04,600106.XSHG,sell,29800,4.52125,134733.25,40.419974999999994,0,
2022-01-04,603323.XSHG,sell,15600,4.88375,76186.5,22.855949999999996,0,
2022-01-04,601333.XSHG,sell,34500,2.25625,77840.625,23.3521875,0,
2022-01-04,000421.XSHE,buy,1300,4.95625,6443.125,5.0,16800,
2022-01-04,000429.XSHE,buy,300,7.356249999999999,2206.875,5.0,11300,
2022-01-04,000755.XSHE,buy,18000,4.61875,83137.5,24.941249999999997,18000,
2022-01-04,000900.XSHE,buy,800,4.245,3396.0,5.0,19600,
2022-01-04,002040.XSHE,buy,200,6.21,1242.0,5.0,13400,
2022-01-04,002807.XSHE,buy,400,3.8537500000000002,1541.5,5.0,21600,
2022-01-04,002893.XSHE,buy,9300,8.92625,83014.125,24.904237499999997,9300,
2022-01-04,003816.XSHE,buy,26400,3.1487499999999997,83126.99999999999,24.938099999999995,26400,
2022-01-04,600017.XSHG,buy,200,2.8175,563.5,5.0,29500,
2022-01-04,600033.XSHG,buy,800,2.82625,2261.0,5.0,29400,
2022-01-04,600035.XSHG,buy,1000,3.16875,3168.75,5.0,26300,
2022-01-04,600368.XSHG,buy,200,4.1025,820.5,5.0,20300,
2022-01-04,600377.XSHG,buy,300,8.635,2590.5,5.0,9600,
2022-01-04,600617.XSHG,buy,5000,4.23625,21181.25,6.354374999999999,19600,
2022-01-04,600717.XSHG,buy,19600,4.24125,83128.5,24.93855,19600,
2022-01-04,600928.XSHG,buy,800,4.305,3444.0,5.0,19300,
2022-01-04,600969.XSHG,buy,200,8.05875,1611.75,5.0,10300,
2022-01-04,601006.XSHG,buy,100,6.407500000000001,640.7500000000001,5.0,13000,
2022-01-04,601008.XSHG,buy,21400,3.87875,83005.25,24.901574999999998,21400,
2022-01-04,601018.XSHG,buy,500,3.9875,1993.75,5.0,20900,
2022-01-04,601077.XSHG,buy,600,3.8525,2311.5,5.0,21600,
2022-01-04,601229.XSHG,buy,11600,7.14375,82867.5,24.860249999999997,11600,
2022-01-04,601288.XSHG,buy,700,2.94,2058.0,5.0,28300,
2022-01-04,601368.XSHG,buy,15300,5.42,82926.0,24.877799999999997,15300,
2022-01-04,601398.XSHG,buy,400,4.64375,1857.5,5.0,17900,
2022-01-04,601880.XSHG,buy,48000,1.7349999999999999,83280.0,24.983999999999998,48000,
2022-01-04,601988.XSHG,buy,500,3.0612500000000002,1530.6250000000002,5.0,27200,
2022-04-01,601018.XSHG,sell,20900,3.9537500000000003,82633.375,24.7900125,0,
2022-04-01,601288.XSHG,sell,900,3.07125,2764.125,5.0,27400,
2022-04-01,601880.XSHG,sell,48000,1.7275,82920.0,24.875999999999998,0,
2022-04-01,601368.XSHG,sell,15300,5.66,86598.0,25.9794,0,
2022-04-01,601008.XSHG,sell,21400,4.21125,90120.75,27.036224999999998,0,
2022-04-01,600035.XSHG,sell,26300,3.34625,88006.375,26.401912499999998,0,
2022-04-01,600928.XSHG,sell,19300,3.93625,75969.625,22.790887499999997,0,
2022-04-01,000755.XSHE,sell,18000,4.442500000000001,79965.00000000001,23.989500000000003,0,
2022-04-01,600377.XSHG,sell,9600,8.41625,80796.0,24.238799999999998,0,
2022-04-01,600033.XSHG,sell,500,2.915,1457.5,5.0,28900,
2022-04-01,000429.XSHE,sell,700,7.91,5537.0,5.0,10600,
2022-04-01,600617.XSHG,sell,19600,4.33375,84941.5,25.482449999999996,0,
2022-04-01,600969.XSHG,sell,10300,8.081249999999999,83236.87499999999,24.971062499999995,0,
2022-04-01,002893.XSHE,sell,9300,8.3425,77585.25,23.275574999999996,0,
2022-04-01,601988.XSHG,sell,1400,3.26375,4569.25,5.0,25800,
2022-04-01,600017.XSHG,sell,29500,2.88625,85144.375,25.5433125,0,
2022-04-01,601006.XSHG,sell,700,6.845,4791.5,5.0,12300,
2022-04-01,601398.XSHG,sell,200,4.755,951.0,5.0,17700,
2022-04-01,002040.XSHE,sell,13400,6.57625,88121.75,26.436524999999996,0,
2022-04-01,601077.XSHG,sell,400,3.9699999999999998,1588.0,5.0,21200,
2022-04-01,002807.XSHE,sell,1800,4.2575,7663.500000000001,5.0,19800,
2022-04-01,600368.XSHG,sell,20300,4.27375,86757.125,26.0271375,0,
2022-04-01,000900.XSHE,sell,19600,4.245,83202.0,24.9606,0,
2022-04-01,000582.XSHE,buy,11300,7.455,84241.5,25.27245,11300,
2022-04-01,001872.XSHE,buy,5400,15.55125,83976.75,25.193025,5400,
2022-04-01,002267.XSHE,buy,13300,6.29375,83706.875,25.112062499999997,13300,
2022-04-01,003816.XSHE,buy,4500,2.7225,12251.25,5.0,30900,
2022-04-01,600012.XSHG,buy,10800,7.77125,83929.5,25.178849999999997,10800,
2022-04-01,600350.XSHG,buy,15600,5.37875,83908.5,25.172549999999998,15600,
2022-04-01,600681.XSHG,buy,16300,5.16375,84169.125,25.250737499999996,16300,
2022-04-01,600795.XSHG,buy,33200,2.53375,84120.5,25.23615,33200,
2022-04-01,600886.XSHG,buy,9000,9.30125,83711.25,25.113374999999998,9000,
2022-04-01,601228.XSHG,buy,25900,3.24375,84013.125,25.2039375,25900,
2022-04-01,601229.XSHG,buy,1100,6.6175,7279.25,5.0,12700,
2022-04-01,601298.XSHG,buy,15100,5.57,84107.0,25.2321,15100,
2022-04-01,601326.XSHG,buy,30300,2.78125,84271.875,25.281562499999996,30300,
2022-04-01,601939.XSHG,buy,13400,6.2475000000000005,83716.5,25.114949999999997,13400,
2022-04-01,601985.XSHG,buy,500,7.98125,3990.625,5.0,10500,
2022-07-01,601229.XSHG,sell,12700,6.55,83185.0,24.955499999999997,0,
2022-07-01,600681.XSHG,sell,16300,4.44875,72514.625,21.754387499999996,0,
2022-07-01,600886.XSHG,sell,800,10.559999999999999,8447.999999999998,5.0,8200,
2022-07-01,002267.XSHE,sell,13300,7.0,93100.0,27.929999999999996,0,
2022-07-01,601228.XSHG,sell,25900,3.6825,95376.75,28.613024999999997,0,
2022-07-01,000582.XSHE,sell,11300,7.75,87575.0,26.272499999999997,0,
2022-07-01,600795.XSHG,sell,11200,3.9274999999999998,43988.0,13.196399999999999,22000,
2022-07-01,000421.XSHE,sell,16800,4.77625,80241.0,24.0723,0,
2022-07-01,002807.XSHE,sell,19800,4.5375,89842.5,26.952749999999998,0,
2022-07-01,600717.XSHG,sell,19600,4.0075,78547.0,23.564099999999996,0,
2022-07-01,000755.XSHE,buy,20900,4.13375,86395.375,25.9186125,20900,
2022-07-01,000883.XSHE,buy,16900,5.11125,86380.125,25.9140375,16900,
2022-07-01,001872.XSHE,buy,100,15.54125,1554.125,5.0,5500,
2022-07-01,002608.XSHE,buy,13300,6.49625,86400.125,25.9200375,13300,
2022-07-01,600012.XSHG,buy,800,7.46625,5973.0,5.0,11600,
2022-07-01,600017.XSHG,buy,28500,3.0375,86568.75,25.970625,28500,
2022-07-01,600033.XSHG,buy,2300,2.77,6371.0,5.0,31200,
2022-07-01,600035.XSHG,buy,26500,3.26875,86621.875,25.986562499999998,26500,
2022-07-01,600350.XSHG,buy,800,5.25875,4207.0,5.0,16400,
2022-07-01,601000.XSHG,buy,33400,2.58875,86464.25,25.939275,33400,
2022-07-01,601006.XSHG,buy,800,6.61,5288.0,5.0,13100,
2022-07-01,601018.XSHG,buy,22100,3.9075,86355.75,25.906724999999998,22100,
2022-07-01,601077.XSHG,buy,2200,3.6975000000000002,8134.500000000001,5.0,23400,
2022-07-01,601169.XSHG,buy,19000,4.54,86260.0,25.877999999999997,19000,
2022-07-01,601288.XSHG,buy,1300,3.01875,3924.3749999999995,5.0,28700,
2022-07-01,601298.XSHG,buy,700,5.48,3836.0000000000005,5.0,15800,
2022-07-01,601326.XSHG,buy,300,2.82875,848.625,5.0,30600,
2022-07-01,601398.XSHG,buy,400,4.77,1907.9999999999998,5.0,18100,
2022-07-01,601825.XSHG,buy,13700,6.28375,86087.375,25.826212499999997,13700,
2022-07-01,601939.XSHG,buy,800,6.07125,4857.0,5.0,14200,
2022-07-01,601985.XSHG,buy,2000,6.891249999999999,13782.499999999998,5.0,12500,
2022-07-01,601988.XSHG,buy,700,3.26,2282.0,5.0,26500,
2022-07-01,601991.XSHG,buy,35700,2.42375,86527.875,25.958362499999996,35700,
2022-10-10,601018.XSHG,sell,22100,3.6462499999999998,80582.125,24.1746375,0,
2022-10-10,600886.XSHG,sell,8200,10.73875,88057.75,26.417324999999998,0,
2022-10-10,601991.XSHG,sell,35700,3.33125,118925.625,35.6776875,0,
2022-10-10,000883.XSHE,sell,16900,4.387499999999999,74148.74999999999,22.244624999999992,0,
2022-10-10,000755.XSHE,sell,4400,5.17375,22764.5,6.82935,16500,
2022-10-10,601000.XSHG,sell,33400,2.5825,86255.5,25.876649999999998,0,
2022-10-10,002608.XSHE,sell,13300,5.81125,77289.625,23.186887499999997,0,
2022-10-10,601006.XSHG,sell,300,6.70125,2010.375,5.0,12800,
2022-10-10,600795.XSHG,sell,1000,4.07125,4071.25,5.0,21000,
2022-10-10,601298.XSHG,sell,200,5.485,1097.0,5.0,15600,
2022-10-10,600350.XSHG,sell,700,5.44125,3808.875,5.0,15700,
2022-10-10,601985.XSHG,sell,12500,5.851249999999999,73140.62499999999,21.942187499999992,0,
2022-10-10,000027.XSHE,buy,15300,5.60375,85737.375,25.721212499999996,15300,
2022-10-10,000429.XSHE,buy,1100,7.30875,8039.625,5.0,11700,
2022-10-10,000598.XSHE,buy,17200,4.985,85742.0,25.722599999999996,17200,
2022-10-10,001872.XSHE,buy,300,14.62875,4388.625,5.0,5800,
2022-10-10,003816.XSHE,buy,1500,2.6425,3963.75,5.0,32400,
2022-10-10,600008.XSHG,buy,32800,2.61,85608.0,25.682399999999998,32800,
2022-10-10,600012.XSHG,buy,1200,6.68,8016.0,5.0,12800,
2022-10-10,600017.XSHG,buy,2600,2.75875,7172.75,5.0,31100,
2022-10-10,600033.XSHG,buy,400,2.71375,1085.5,5.0,31600,
2022-10-10,600035.XSHG,buy,300,3.1950000000000003,958.5000000000001,5.0,26800,
2022-10-10,600717.XSHG,buy,21400,3.9937500000000004,85466.25000000001,25.639875000000004,21400,
2022-10-10,600719.XSHG,buy,19400,4.405,85457.0,25.637099999999997,19400,
2022-10-10,600803.XSHG,buy,4500,19.03875,85674.375,25.702312499999998,4500,
2022-10-10,601008.XSHG,buy,22100,3.87375,85609.875,25.6829625,22100,
2022-10-10,601077.XSHG,buy,500,3.585,1792.5,5.0,23900,
2022-10-10,601169.XSHG,buy,1800,4.11125,7400.25,5.0,20800,
2022-10-10,601288.XSHG,buy,1300,2.8525,3708.25,5.0,30000,
2022-10-10,601326.XSHG,buy,1400,2.6775,3748.5000000000005,5.0,32000,
2022-10-10,601398.XSHG,buy,1600,4.351249999999999,6961.999999999999,5.0,19700,
2022-10-10,601825.XSHG,buy,2400,5.3062499999999995,12734.999999999998,5.0,16100,
2022-10-10,601939.XSHG,buy,1400,5.5024999999999995,7703.499999999999,5.0,15600,
2022-10-10,601988.XSHG,buy,1300,3.07875,4002.375,5.0,27800,
2023-01-03,600012.XSHG,sell,600,7.30375,4382.25,5.0,12200,
2023-01-03,601326.XSHG,sell,32000,2.7325,87440.0,26.232,0,
2023-01-03,600008.XSHG,sell,32800,2.8449999999999998,93315.99999999999,27.994799999999994,0,
2023-01-03,601008.XSHG,sell,22100,4.8325,106798.24999999999,32.039474999999996,0,
2023-01-03,600035.XSHG,sell,500,3.38875,1694.375,5.0,26300,
2023-01-03,601825.XSHG,sell,1000,5.9,5900.0,5.0,15100,
2023-01-03,600803.XSHG,sell,4500,16.072499999999998,72326.24999999999,21.697874999999993,0,
2023-01-03,600033.XSHG,sell,800,2.9025,2322.0,5.0,30800,
2023-01-03,000429.XSHE,sell,400,7.9,3160.0,5.0,11300,
2023-01-03,001872.XSHE,sell,5800,14.45,83810.0,25.142999999999997,0,
2023-01-03,600017.XSHG,sell,31100,2.8112500000000002,87429.87500000001,26.2289625,0,
2023-01-03,600719.XSHG,sell,19400,5.166250000000001,100225.25000000001,30.067575,0,
2023-01-03,600795.XSHG,sell,21000,4.27875,89853.74999999999,26.956124999999993,0,
2023-01-03,000598.XSHE,sell,17200,4.91125,84473.5,25.342049999999997,0,
2023-01-03,601169.XSHG,sell,20800,4.31625,89778.0,26.9334,0,
2023-01-03,000027.XSHE,sell,15300,6.17,94401.0,28.320299999999996,0,
2023-01-03,600350.XSHG,sell,100,5.725,572.5,5.0,15600,
2023-01-03,000755.XSHE,buy,100,5.365,536.5,5.0,16600,
2023-01-03,000905.XSHE,buy,12300,7.237500000000001,89021.25000000001,26.706375,12300,
2023-01-03,002039.XSHE,buy,5800,15.21,88218.0,26.4654,5800,
2023-01-03,003816.XSHE,buy,700,2.70125,1890.875,5.0,33100,
2023-01-03,600018.XSHG,buy,16600,5.36,88976.0,26.6928,16600,
2023-01-03,600098.XSHG,buy,16000,5.5575,88920.0,26.676,16000,
2023-01-03,600283.XSHG,buy,7300,12.1975,89041.75,26.712525,7300,
2023-01-03,600461.XSHG,buy,12900,6.92625,89348.625,26.804587499999997,12900,
2023-01-03,600717.XSHG,buy,500,4.0825,2041.2499999999998,5.0,21900,
2023-01-03,600886.XSHG,buy,8200,10.84,88888.0,26.6664,8200,
2023-01-03,601000.XSHG,buy,32500,2.7475,89293.75,26.788124999999997,32500,
2023-01-03,601006.XSHG,buy,600,6.672499999999999,4003.4999999999995,5.0,13400,
2023-01-03,601077.XSHG,buy,1400,3.53,4942.0,5.0,25300,
2023-01-03,601288.XSHG,buy,700,2.90875,2036.125,5.0,30700,
2023-01-03,601298.XSHG,buy,300,5.5962499999999995,1678.8749999999998,5.0,15900,
2023-01-03,601398.XSHG,buy,900,4.33625,3902.6249999999995,5.0,20600,
2023-01-03,601880.XSHG,buy,55200,1.62,89424.0,26.827199999999998,55200,
2023-01-03,601939.XSHG,buy,300,5.62125,1686.375,5.0,15900,
2023-01-03,601985.XSHG,buy,14800,6.02,89096.0,26.728799999999996,14800,
2023-01-03,601988.XSHG,buy,400,3.16875,1267.5,5.0,28200,
2023-01-03,601997.XSHG,buy,16200,5.49875,89079.75,26.723924999999998,16200,
2023-04-03,003816.XSHE,sell,33100,2.86,94666.0,28.3998,0,
2023-04-03,600012.XSHG,sell_skipped,1800,8.93,0.0,0.0,10400,paused
2023-04-03,601939.XSHG,sell,300,5.9325,1779.75,5.0,15600,
2023-04-03,601288.XSHG,sell,800,3.1087499999999997,2486.9999999999995,5.0,29900,
2023-04-03,600886.XSHG,sell,8200,10.8575,89031.5,26.709449999999997,0,
2023-04-03,601997.XSHG,sell,16200,5.5112499999999995,89282.24999999999,26.784674999999993,0,
2023-04-03,600098.XSHG,sell,300,5.89625,1768.875,5.0,15700,
2023-04-03,600461.XSHG,sell,12900,7.1875,92718.75,27.815624999999997,0,
2023-04-03,601000.XSHG,sell,32500,3.105,100912.5,30.273749999999996,0,
2023-04-03,601988.XSHG,sell,700,3.3775,2364.25,5.0,27500,
2023-04-03,601006.XSHG,sell,500,7.202500000000001,3601.2500000000005,5.0,12900,
2023-04-03,002039.XSHE,sell,5800,14.83375,86035.75,25.810724999999998,0,
2023-04-03,000905.XSHE,sell,12300,7.21875,88790.625,26.637187499999996,0,
2023-04-03,601077.XSHG,sell,100,3.6775,367.75,5.0,25200,
2023-04-03,601298.XSHG,sell,1300,6.3375,8238.75,5.0,14600,
2023-04-03,600350.XSHG,sell,500,6.15125,3075.625,5.0,15100,
2023-04-03,601985.XSHG,sell,300,6.37375,1912.125,5.0,14500,
2023-04-03,000429.XSHE,buy,900,7.58625,6827.625,5.0,12200,
2023-04-03,000755.XSHE,buy,200,5.5225,1104.5,5.0,16800,
2023-04-03,001872.XSHE,buy,5400,16.931250000000002,91428.75000000001,27.428625,5400,
2023-04-03,600017.XSHG,buy,33100,2.80375,92804.125,27.8412375,33100,
2023-04-03,600018.XSHG,buy,200,5.53375,1106.75,5.0,16800,
2023-04-03,600033.XSHG,buy,1200,2.90375,3484.5,5.0,32000,
2023-04-03,600035.XSHG,buy,300,3.4925,1047.75,5.0,26600,
2023-04-03,600168.XSHG,buy,15300,6.06625,92813.625,27.844087499999997,15300,
2023-04-03,600283.XSHG,buy,200,12.37875,2475.75,5.0,7500,
2023-04-03,600377.XSHG,buy,11100,8.33625,92532.375,27.7597125,11100,
2023-04-03,600617.XSHG,buy,22700,4.08375,92701.125,27.8103375,22700,
2023-04-03,600681.XSHG,buy,21300,4.34875,92628.375,27.788512499999996,21300,
2023-04-03,600717.XSHG,buy,900,4.0725,3665.25,5.0,22800,
2023-04-03,600956.XSHG,buy,9900,9.3525,92589.74999999999,27.77692499999999,9900,
2023-04-03,601169.XSHG,buy,21000,4.41125,92636.25,27.790874999999996,21000,
2023-04-03,601398.XSHG,buy,200,4.45875,891.75,5.0,20800,
2023-04-03,601825.XSHG,buy,1000,5.76375,5763.75,5.0,16100,
2023-04-03,601880.XSHG,buy,2600,1.6087500000000001,4182.75,5.0,57800,
2023-07-03,600012.XSHG,sell,2800,10.5425,29519.0,8.855699999999999,9400,
2023-07-03,601939.XSHG,sell,15600,6.27,97812.0,29.3436,0,
2023-07-03,601288.XSHG,sell,29900,3.55,106145.0,31.8435,0,
2023-07-03,600681.XSHG,sell,21300,4.66625,99391.125,29.817337499999997,0,
2023-07-03,600035.XSHG,sell,2300,4.09375,9415.625,5.0,24300,
2023-07-03,600956.XSHG,sell,9900,8.7425,86550.75,25.965224999999997,0,
2023-07-03,600168.XSHG,sell,15300,6.0075,91914.75,27.574424999999998,0,
2023-07-03,000755.XSHE,sell,16800,4.8875,82110.0,24.633,0,
2023-07-03,600098.XSHG,sell,15700,6.186249999999999,97124.12499999999,29.137237499999994,0,
2023-07-03,600377.XSHG,sell,1000,9.83375,9833.75,5.0,10100,
2023-07-03,600033.XSHG,sell,200,3.1325,626.5,5.0,31800,
2023-07-03,001872.XSHE,sell,5400,17.36375,93764.25,28.129274999999996,0,
2023-07-03,601988.XSHG,sell,27500,3.9274999999999998,108006.25,32.401875,0,
2023-07-03,600017.XSHG,sell,100,3.015,301.5,5.0,33000,
2023-07-03,601398.XSHG,sell,20800,4.845,100776.0,30.232799999999997,0,
2023-07-03,601169.XSHG,sell,21000,4.64625,97571.25,29.271375,0,
2023-07-03,601298.XSHG,sell,14600,7.33375,107072.75,32.121824999999994,0,
2023-07-03,600283.XSHG,sell,7500,14.575000000000001,109312.50000000001,32.79375,0,
2023-07-03,601985.XSHG,sell,500,7.0925,3546.25,5.0,14000,
2023-07-03,600717.XSHG,sell,22800,4.42375,100861.5,30.258449999999996,0,
2023-07-03,000027.XSHE,buy,15100,6.58875,99490.125,29.8470375,15100,
2023-07-03,000421.XSHE,buy,18300,5.421250000000001,99208.87500000001,29.7626625,18300,
