sector,code,company_name,report_period,field,value,unit,source_type,source_title,source_url,publish_date,visible_date,pit_status,missing_reason,original_announcement_checked,review_status,notes,source_file,page_number,matched_term,term_priority,candidate_value,extraction_confidence,evidence_snippet
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,2022,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,53,内含价值,2,2022,candidate_needs_review,"业务 价值的首年保费 新业务价值率(%) 2023年第一季度 10,682 65,514 16.3 2023年第二季度 9,430 48,387 19.5 2023年第三季度 6,105 30,863 19.8 2023年第四季度 4,863 21,020 23.1 2023年 31,080 165,784 18.7 注： 因四舍五入，直接计算未必相等。 内含价值变动 下表显示本公司内含价值如何由2022年12月31日（下表称为“期初”）的14,237.63亿元变化至2023年12月31日（下表称为“期 末”）的13,901.26亿元。 （人民币百万元） 2023年 说明 寿险及健康险业务期初的内含价值 [1] 874,786 期初内含价值的预计回报 [2] 68,218 其中：有效业务价值的预计回报 54,216 期 初有效业务价值的预计回报使用风险贴现率11% 计算 调整净资产的预计回报 14,002 新业务价值创造 [3] 35,605 其中：一年新业务价值 31,080 当 期销售的新业务的价值，资本要求计算基于保单 层面 新业务内部的分散效应 2,767 新 业务内部保单之间存在风险分散效应，降低资本 要求和资本成本 新业务与有效业务的风险分散效应 1,758 新 业务和有效业务之间存在风险分散效应，降低资 本要求和资本成本 营运假设及模型变动 [4] (10,049) 根 据实际经验调整保险保障基金费率、退保率等非 经济假设 营"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,6,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,53,内含价值,2,6,candidate_needs_review,"的预计回报 54,216 期 初有效业务价值的预计回报使用风险贴现率11% 计算 调整净资产的预计回报 14,002 新业务价值创造 [3] 35,605 其中：一年新业务价值 31,080 当 期销售的新业务的价值，资本要求计算基于保单 层面 新业务内部的分散效应 2,767 新 业务内部保单之间存在风险分散效应，降低资本 要求和资本成本 新业务与有效业务的风险分散效应 1,758 新 业务和有效业务之间存在风险分散效应，降低资 本要求和资本成本 营运假设及模型变动 [4] (10,049) 根 据实际经验调整保险保障基金费率、退保率等非 经济假设 营运经验差异及其他 [5] 4,442 寿险及健康险业务内含价值营运利润 [6]=[2+…+5] 98,216 经济假设变动 [7] (76,604) 内 含价值长期投资回报率假设和风险贴现率等假设 调整 市场价值调整影响 [8] 7,875 期初到期末自由盈余市场价值调整的变化 投资回报差异 [9] (29,060) 投资收益低于假设 不属于日常营运收支的一次性项目及其他 [10] – 寿险及健康险业务内含价值利润 [11]=[6+…+10] 426 股东股息 (42,717) 平安寿险向公司分红 员工持股计划 (1,521) 寿 险及健康险业务长期服务计划及核心人员持股计 划购股及当期摊销回冲 寿险及健康险业务期末的内含价值 830,974"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,6,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,53,内含价值,2,6,candidate_needs_review,"资本成本 新业务与有效业务的风险分散效应 1,758 新 业务和有效业务之间存在风险分散效应，降低资 本要求和资本成本 营运假设及模型变动 [4] (10,049) 根 据实际经验调整保险保障基金费率、退保率等非 经济假设 营运经验差异及其他 [5] 4,442 寿险及健康险业务内含价值营运利润 [6]=[2+…+5] 98,216 经济假设变动 [7] (76,604) 内 含价值长期投资回报率假设和风险贴现率等假设 调整 市场价值调整影响 [8] 7,875 期初到期末自由盈余市场价值调整的变化 投资回报差异 [9] (29,060) 投资收益低于假设 不属于日常营运收支的一次性项目及其他 [10] – 寿险及健康险业务内含价值利润 [11]=[6+…+10] 426 股东股息 (42,717) 平安寿险向公司分红 员工持股计划 (1,521) 寿 险及健康险业务长期服务计划及核心人员持股计 划购股及当期摊销回冲 寿险及健康险业务期末的内含价值 830,974"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,6,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,53,内含价值,2,6,candidate_needs_review,"经济假设 营运经验差异及其他 [5] 4,442 寿险及健康险业务内含价值营运利润 [6]=[2+…+5] 98,216 经济假设变动 [7] (76,604) 内 含价值长期投资回报率假设和风险贴现率等假设 调整 市场价值调整影响 [8] 7,875 期初到期末自由盈余市场价值调整的变化 投资回报差异 [9] (29,060) 投资收益低于假设 不属于日常营运收支的一次性项目及其他 [10] – 寿险及健康险业务内含价值利润 [11]=[6+…+10] 426 股东股息 (42,717) 平安寿险向公司分红 员工持股计划 (1,521) 寿 险及健康险业务长期服务计划及核心人员持股计 划购股及当期摊销回冲 寿险及健康险业务期末的内含价值 830,974"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,6,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,53,寿险及健康险业务内含价值,0,6,candidate_needs_review,"中：有效业务价值的预计回报 54,216 期 初有效业务价值的预计回报使用风险贴现率11% 计算 调整净资产的预计回报 14,002 新业务价值创造 [3] 35,605 其中：一年新业务价值 31,080 当 期销售的新业务的价值，资本要求计算基于保单 层面 新业务内部的分散效应 2,767 新 业务内部保单之间存在风险分散效应，降低资本 要求和资本成本 新业务与有效业务的风险分散效应 1,758 新 业务和有效业务之间存在风险分散效应，降低资 本要求和资本成本 营运假设及模型变动 [4] (10,049) 根 据实际经验调整保险保障基金费率、退保率等非 经济假设 营运经验差异及其他 [5] 4,442 寿险及健康险业务内含价值营运利润 [6]=[2+…+5] 98,216 经济假设变动 [7] (76,604) 内 含价值长期投资回报率假设和风险贴现率等假设 调整 市场价值调整影响 [8] 7,875 期初到期末自由盈余市场价值调整的变化 投资回报差异 [9] (29,060) 投资收益低于假设 不属于日常营运收支的一次性项目及其他 [10] – 寿险及健康险业务内含价值利润 [11]=[6+…+10] 426 股东股息 (42,717) 平安寿险向公司分红 员工持股计划 (1,521) 寿 险及健康险业务长期服务计划及核心人员持股计 划购股及当期摊销回冲 寿险及健康险业务期末的内含价值 830,974"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,6,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,53,寿险及健康险业务内含价值,0,6,candidate_needs_review,"降低资本 要求和资本成本 新业务与有效业务的风险分散效应 1,758 新 业务和有效业务之间存在风险分散效应，降低资 本要求和资本成本 营运假设及模型变动 [4] (10,049) 根 据实际经验调整保险保障基金费率、退保率等非 经济假设 营运经验差异及其他 [5] 4,442 寿险及健康险业务内含价值营运利润 [6]=[2+…+5] 98,216 经济假设变动 [7] (76,604) 内 含价值长期投资回报率假设和风险贴现率等假设 调整 市场价值调整影响 [8] 7,875 期初到期末自由盈余市场价值调整的变化 投资回报差异 [9] (29,060) 投资收益低于假设 不属于日常营运收支的一次性项目及其他 [10] – 寿险及健康险业务内含价值利润 [11]=[6+…+10] 426 股东股息 (42,717) 平安寿险向公司分红 员工持股计划 (1,521) 寿 险及健康险业务长期服务计划及核心人员持股计 划购股及当期摊销回冲 寿险及健康险业务期末的内含价值 830,974"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,2022,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,53,公司内含价值,0,2022,candidate_needs_review,"二零二三年年报 中国平安保险（集团）股份有限公司49 经营情况讨论及分析 基于2023年末假设和模型，每季度新业务价值数据如下： （人民币百万元） 新业务价值 用于计算新业务 价值的首年保费 新业务价值率(%) 2023年第一季度 10,682 65,514 16.3 2023年第二季度 9,430 48,387 19.5 2023年第三季度 6,105 30,863 19.8 2023年第四季度 4,863 21,020 23.1 2023年 31,080 165,784 18.7 注： 因四舍五入，直接计算未必相等。 内含价值变动 下表显示本公司内含价值如何由2022年12月31日（下表称为“期初”）的14,237.63亿元变化至2023年12月31日（下表称为“期 末”）的13,901.26亿元。 （人民币百万元） 2023年 说明 寿险及健康险业务期初的内含价值 [1] 874,786 期初内含价值的预计回报 [2] 68,218 其中：有效业务价值的预计回报 54,216 期 初有效业务价值的预计回报使用风险贴现率11% 计算 调整净资产的预计回报 14,002 新业务价值创造 [3] 35,605 其中：一年新业务价值 31,080 当 期销售的新业务的价值，资本要求计算基于保单 层面 新业务内部的分散效应 2,767 新 业务内部保单之间存在风险分散效"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,50,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,54,内含价值,2,50,candidate_needs_review,"内含价值分析 二零二三年年报 中国平安保险（集团）股份有限公司 50 （人民币百万元） 2023年 说明 其他业务期初的调整净资产 548,977 其他业务当年营运利润 12,919 其他业务当年非营运利润 149 公 司持有的以陆金所控股为标的的可转换本票的价 值重估损益 市场价值调整影响及其他 878 资本变动前其他业务期末的调整净资产 562,923 子公司向公司分红 42,717 平安寿险向公司分红 股东分红 (44,002) 公司支付给股东的股息 员工持股计划 (2,486) 长 期服务计划及核心人员持股计划购股及当期摊销 回冲 其他业务期末的调整净资产 559,152 期末内含价值 1,390,126 期末每股内"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,50,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,54,内含价值,2,50,candidate_needs_review,"内含价值分析 二零二三年年报 中国平安保险（集团）股份有限公司 50 （人民币百万元） 2023年 说明 其他业务期初的调整净资产 548,977 其他业务当年营运利润 12,919 其他业务当年非营运利润 149 公 司持有的以陆金所控股为标的的可转换本票的价 值重估损益 市场价值调整影响及其他 878 资本变动前其他业务期末的调整净资产 562,923 子公司向公司分红 42,717 平安寿险向公司分红 股东分红 (44,002) 公司支付给股东的股息 员工持股计划 (2,486) 长 期服务计划及核心人员持股计划购股及当期摊销 回冲 其他业务期末的调整净资产 559,152 期末内含价值 1,390,126 期末每股内含价值（人民币元） 76.34 注： 因四舍五入，直接计算未必相等。 2023年，寿险及健康险业务内含价值营运利润982.16亿元，主要来自于新业务价值创造和内含价值的预计回报。 （人民币百万元） 2023年 2022年 寿险及健康险业务内含价值营运利润 [6] 98,216 96,074 寿险及健康险业务内含价值营运回报率(%) [12]=[6]/[1] 11.2 11.0 注： 因四舍五入，直接计算未必相等。 敏感性分析 本公司已测算若干未来经验假设的独立变动对集团内含价值、寿险及健康险业务内含价值及一年新业务价值的影响。特别是已 考虑下列假设的变动： • 202"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,1390126,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,54,内含价值,2,1390126,candidate_needs_review,"值分析 二零二三年年报 中国平安保险（集团）股份有限公司 50 （人民币百万元） 2023年 说明 其他业务期初的调整净资产 548,977 其他业务当年营运利润 12,919 其他业务当年非营运利润 149 公 司持有的以陆金所控股为标的的可转换本票的价 值重估损益 市场价值调整影响及其他 878 资本变动前其他业务期末的调整净资产 562,923 子公司向公司分红 42,717 平安寿险向公司分红 股东分红 (44,002) 公司支付给股东的股息 员工持股计划 (2,486) 长 期服务计划及核心人员持股计划购股及当期摊销 回冲 其他业务期末的调整净资产 559,152 期末内含价值 1,390,126 期末每股内含价值（人民币元） 76.34 注： 因四舍五入，直接计算未必相等。 2023年，寿险及健康险业务内含价值营运利润982.16亿元，主要来自于新业务价值创造和内含价值的预计回报。 （人民币百万元） 2023年 2022年 寿险及健康险业务内含价值营运利润 [6] 98,216 96,074 寿险及健康险业务内含价值营运回报率(%) [12]=[6]/[1] 11.2 11.0 注： 因四舍五入，直接计算未必相等。 敏感性分析 本公司已测算若干未来经验假设的独立变动对集团内含价值、寿险及健康险业务内含价值及一年新业务价值的影响。特别是已 考虑下列假设的变动： • 2022年评估所用假设及模型 • 投资收益"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,1390126,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,54,内含价值,2,1390126,candidate_needs_review,"整净资产 548,977 其他业务当年营运利润 12,919 其他业务当年非营运利润 149 公 司持有的以陆金所控股为标的的可转换本票的价 值重估损益 市场价值调整影响及其他 878 资本变动前其他业务期末的调整净资产 562,923 子公司向公司分红 42,717 平安寿险向公司分红 股东分红 (44,002) 公司支付给股东的股息 员工持股计划 (2,486) 长 期服务计划及核心人员持股计划购股及当期摊销 回冲 其他业务期末的调整净资产 559,152 期末内含价值 1,390,126 期末每股内含价值（人民币元） 76.34 注： 因四舍五入，直接计算未必相等。 2023年，寿险及健康险业务内含价值营运利润982.16亿元，主要来自于新业务价值创造和内含价值的预计回报。 （人民币百万元） 2023年 2022年 寿险及健康险业务内含价值营运利润 [6] 98,216 96,074 寿险及健康险业务内含价值营运回报率(%) [12]=[6]/[1] 11.2 11.0 注： 因四舍五入，直接计算未必相等。 敏感性分析 本公司已测算若干未来经验假设的独立变动对集团内含价值、寿险及健康险业务内含价值及一年新业务价值的影响。特别是已 考虑下列假设的变动： • 2022年评估所用假设及模型 • 投资收益率增加或减少50个基点 • 风险贴现率增加或减少50个基点 • 死亡、疾病和意外等发生率上升10% • 保单失"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,1390126,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,54,内含价值,2,1390126,candidate_needs_review,"润 12,919 其他业务当年非营运利润 149 公 司持有的以陆金所控股为标的的可转换本票的价 值重估损益 市场价值调整影响及其他 878 资本变动前其他业务期末的调整净资产 562,923 子公司向公司分红 42,717 平安寿险向公司分红 股东分红 (44,002) 公司支付给股东的股息 员工持股计划 (2,486) 长 期服务计划及核心人员持股计划购股及当期摊销 回冲 其他业务期末的调整净资产 559,152 期末内含价值 1,390,126 期末每股内含价值（人民币元） 76.34 注： 因四舍五入，直接计算未必相等。 2023年，寿险及健康险业务内含价值营运利润982.16亿元，主要来自于新业务价值创造和内含价值的预计回报。 （人民币百万元） 2023年 2022年 寿险及健康险业务内含价值营运利润 [6] 98,216 96,074 寿险及健康险业务内含价值营运回报率(%) [12]=[6]/[1] 11.2 11.0 注： 因四舍五入，直接计算未必相等。 敏感性分析 本公司已测算若干未来经验假设的独立变动对集团内含价值、寿险及健康险业务内含价值及一年新业务价值的影响。特别是已 考虑下列假设的变动： • 2022年评估所用假设及模型 • 投资收益率增加或减少50个基点 • 风险贴现率增加或减少50个基点 • 死亡、疾病和意外等发生率上升10% • 保单失效率上升10% • 维持费用上升10% • 客户分红比例"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,1390126,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,54,内含价值,2,1390126,candidate_needs_review,"的可转换本票的价 值重估损益 市场价值调整影响及其他 878 资本变动前其他业务期末的调整净资产 562,923 子公司向公司分红 42,717 平安寿险向公司分红 股东分红 (44,002) 公司支付给股东的股息 员工持股计划 (2,486) 长 期服务计划及核心人员持股计划购股及当期摊销 回冲 其他业务期末的调整净资产 559,152 期末内含价值 1,390,126 期末每股内含价值（人民币元） 76.34 注： 因四舍五入，直接计算未必相等。 2023年，寿险及健康险业务内含价值营运利润982.16亿元，主要来自于新业务价值创造和内含价值的预计回报。 （人民币百万元） 2023年 2022年 寿险及健康险业务内含价值营运利润 [6] 98,216 96,074 寿险及健康险业务内含价值营运回报率(%) [12]=[6]/[1] 11.2 11.0 注： 因四舍五入，直接计算未必相等。 敏感性分析 本公司已测算若干未来经验假设的独立变动对集团内含价值、寿险及健康险业务内含价值及一年新业务价值的影响。特别是已 考虑下列假设的变动： • 2022年评估所用假设及模型 • 投资收益率增加或减少50个基点 • 风险贴现率增加或减少50个基点 • 死亡、疾病和意外等发生率上升10% • 保单失效率上升10% • 维持费用上升10% • 客户分红比例增加5% • 权益资产公允价值下跌10%"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,1390126,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,54,内含价值,2,1390126,candidate_needs_review,"前其他业务期末的调整净资产 562,923 子公司向公司分红 42,717 平安寿险向公司分红 股东分红 (44,002) 公司支付给股东的股息 员工持股计划 (2,486) 长 期服务计划及核心人员持股计划购股及当期摊销 回冲 其他业务期末的调整净资产 559,152 期末内含价值 1,390,126 期末每股内含价值（人民币元） 76.34 注： 因四舍五入，直接计算未必相等。 2023年，寿险及健康险业务内含价值营运利润982.16亿元，主要来自于新业务价值创造和内含价值的预计回报。 （人民币百万元） 2023年 2022年 寿险及健康险业务内含价值营运利润 [6] 98,216 96,074 寿险及健康险业务内含价值营运回报率(%) [12]=[6]/[1] 11.2 11.0 注： 因四舍五入，直接计算未必相等。 敏感性分析 本公司已测算若干未来经验假设的独立变动对集团内含价值、寿险及健康险业务内含价值及一年新业务价值的影响。特别是已 考虑下列假设的变动： • 2022年评估所用假设及模型 • 投资收益率增加或减少50个基点 • 风险贴现率增加或减少50个基点 • 死亡、疾病和意外等发生率上升10% • 保单失效率上升10% • 维持费用上升10% • 客户分红比例增加5% • 权益资产公允价值下跌10%"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,1390126,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,54,内含价值,2,1390126,candidate_needs_review,"服务计划及核心人员持股计划购股及当期摊销 回冲 其他业务期末的调整净资产 559,152 期末内含价值 1,390,126 期末每股内含价值（人民币元） 76.34 注： 因四舍五入，直接计算未必相等。 2023年，寿险及健康险业务内含价值营运利润982.16亿元，主要来自于新业务价值创造和内含价值的预计回报。 （人民币百万元） 2023年 2022年 寿险及健康险业务内含价值营运利润 [6] 98,216 96,074 寿险及健康险业务内含价值营运回报率(%) [12]=[6]/[1] 11.2 11.0 注： 因四舍五入，直接计算未必相等。 敏感性分析 本公司已测算若干未来经验假设的独立变动对集团内含价值、寿险及健康险业务内含价值及一年新业务价值的影响。特别是已 考虑下列假设的变动： • 2022年评估所用假设及模型 • 投资收益率增加或减少50个基点 • 风险贴现率增加或减少50个基点 • 死亡、疾病和意外等发生率上升10% • 保单失效率上升10% • 维持费用上升10% • 客户分红比例增加5% • 权益资产公允价值下跌10%"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,1390126,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,54,内含价值,2,1390126,candidate_needs_review,"购股及当期摊销 回冲 其他业务期末的调整净资产 559,152 期末内含价值 1,390,126 期末每股内含价值（人民币元） 76.34 注： 因四舍五入，直接计算未必相等。 2023年，寿险及健康险业务内含价值营运利润982.16亿元，主要来自于新业务价值创造和内含价值的预计回报。 （人民币百万元） 2023年 2022年 寿险及健康险业务内含价值营运利润 [6] 98,216 96,074 寿险及健康险业务内含价值营运回报率(%) [12]=[6]/[1] 11.2 11.0 注： 因四舍五入，直接计算未必相等。 敏感性分析 本公司已测算若干未来经验假设的独立变动对集团内含价值、寿险及健康险业务内含价值及一年新业务价值的影响。特别是已 考虑下列假设的变动： • 2022年评估所用假设及模型 • 投资收益率增加或减少50个基点 • 风险贴现率增加或减少50个基点 • 死亡、疾病和意外等发生率上升10% • 保单失效率上升10% • 维持费用上升10% • 客户分红比例增加5% • 权益资产公允价值下跌10%"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,982.16,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,54,寿险及健康险业务内含价值,0,982.16,candidate_needs_review,"其他业务期初的调整净资产 548,977 其他业务当年营运利润 12,919 其他业务当年非营运利润 149 公 司持有的以陆金所控股为标的的可转换本票的价 值重估损益 市场价值调整影响及其他 878 资本变动前其他业务期末的调整净资产 562,923 子公司向公司分红 42,717 平安寿险向公司分红 股东分红 (44,002) 公司支付给股东的股息 员工持股计划 (2,486) 长 期服务计划及核心人员持股计划购股及当期摊销 回冲 其他业务期末的调整净资产 559,152 期末内含价值 1,390,126 期末每股内含价值（人民币元） 76.34 注： 因四舍五入，直接计算未必相等。 2023年，寿险及健康险业务内含价值营运利润982.16亿元，主要来自于新业务价值创造和内含价值的预计回报。 （人民币百万元） 2023年 2022年 寿险及健康险业务内含价值营运利润 [6] 98,216 96,074 寿险及健康险业务内含价值营运回报率(%) [12]=[6]/[1] 11.2 11.0 注： 因四舍五入，直接计算未必相等。 敏感性分析 本公司已测算若干未来经验假设的独立变动对集团内含价值、寿险及健康险业务内含价值及一年新业务价值的影响。特别是已 考虑下列假设的变动： • 2022年评估所用假设及模型 • 投资收益率增加或减少50个基点 • 风险贴现率增加或减少50个基点 • 死亡、疾病和意外等发生率上升10% • 保单失"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,982.16,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,54,寿险及健康险业务内含价值,0,982.16,candidate_needs_review,"陆金所控股为标的的可转换本票的价 值重估损益 市场价值调整影响及其他 878 资本变动前其他业务期末的调整净资产 562,923 子公司向公司分红 42,717 平安寿险向公司分红 股东分红 (44,002) 公司支付给股东的股息 员工持股计划 (2,486) 长 期服务计划及核心人员持股计划购股及当期摊销 回冲 其他业务期末的调整净资产 559,152 期末内含价值 1,390,126 期末每股内含价值（人民币元） 76.34 注： 因四舍五入，直接计算未必相等。 2023年，寿险及健康险业务内含价值营运利润982.16亿元，主要来自于新业务价值创造和内含价值的预计回报。 （人民币百万元） 2023年 2022年 寿险及健康险业务内含价值营运利润 [6] 98,216 96,074 寿险及健康险业务内含价值营运回报率(%) [12]=[6]/[1] 11.2 11.0 注： 因四舍五入，直接计算未必相等。 敏感性分析 本公司已测算若干未来经验假设的独立变动对集团内含价值、寿险及健康险业务内含价值及一年新业务价值的影响。特别是已 考虑下列假设的变动： • 2022年评估所用假设及模型 • 投资收益率增加或减少50个基点 • 风险贴现率增加或减少50个基点 • 死亡、疾病和意外等发生率上升10% • 保单失效率上升10% • 维持费用上升10% • 客户分红比例增加5% • 权益资产公允价值下跌10%"
