sector,code,company_name,report_period,field,value,unit,source_type,source_title,source_url,publish_date,visible_date,pit_status,missing_reason,original_announcement_checked,review_status,notes,source_file,page_number,matched_term,term_priority,candidate_value,extraction_confidence,evidence_snippet
insurance,601318.XSHG,Ping An Insurance,2022-12-31,embedded_value,58,CNY million,annual_report_batch_candidate,Ping An Insurance 2022 Annual Report,https://doc.irasia.com/listco/cn/pingan/announcement/sca230316y.pdf,2023-03-16,2023-03-16,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2022_annual.pdf,2,内含价值,2,58,candidate_needs_review,关于我们 i 释义 ii 重要提示 1 公司概览 2 业绩概览 4 董事长致辞 8 财务摘要 经营情况讨论及分析 10 客户经营分析 16 以医疗健康打造价值增长新引擎 18 主要业务经营分析 18 业绩综述 22 寿险及健康险业务 30 财产保险业务 34 保险资金投资组合 38 银行业务 42 资产管理业务 44 科技业务 48 内含价值分析 58 流动性及资本资源 62 风险管理 72 可持续发展 82 未来发展展望 84 执行新保险合同准则 公司管治 86 公司治理报告 99 股本变动及股东情况 102 董事、监事、高级管理人员和员工情况 124 董事会报告和重要事项 138 监事会报告 财务报表 140 审计报告 146 合并资产负债表 149 合并利润表 151 合并股东权益变动表 153 合并现金流量表 155 公司资产负债表 156 公司利润表 157 公司股东权益变动表 158 公司现金流量表 159 财务报表附注 323 附录：财务报表补充资料 其他信息 325 平安大事记 326 荣誉和奖项 327 公司信息 328 备查文件目录 有关前瞻性陈述之
insurance,601318.XSHG,Ping An Insurance,2022-12-31,embedded_value,(1,CNY million,annual_report_batch_candidate,Ping An Insurance 2022 Annual Report,https://doc.irasia.com/listco/cn/pingan/announcement/sca230316y.pdf,2023-03-16,2023-03-16,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2022_annual.pdf,6,内含价值,2,(1,candidate_needs_review,"业绩概览 二零二二年年报 中国平安保险（集团）股份有限公司 2 总收入（人民币百万元） 归属于母公司股东的营运利润（人民币百万元） 基本每股营运收益（人民币元） 每股股息(1)（人民币元） 新业务价值（人民币百万元） 寿险及健康险业务内含价值（人民币百万元） (1) 每股股息指每股现金股利，包括中期股息和末期股息。 (2) 其中1.50元为待2022年年度股东大会批准的末期股息。 集团整体业务经营成果 2020Ꭱ 2021Ꭱ 2022Ꭱ 7.89 8.40 8.50 2020Ꭰ 2021Ꭰ 2022Ꭰ 2.20 2.38 2.42(2) 2020Ꭱ 2021Ꭱ 2022Ꭱ 1,218,315 1,180,444 1,110,568 2020Ꭱ 2021Ꭱ 2022Ꭱ 139,470 147,961 148,365 824,574 876,490 874,786 2020Ꭱ12ᰵ31ᬒ 2021Ꭱ12ᰵ31ᬒ 2022Ꭱ12ᰵ31ᬒ 2020Ꭱ 2021Ꭱ 2022Ꭱ 4"
insurance,601318.XSHG,Ping An Insurance,2022-12-31,embedded_value,11.0,CNY million,annual_report_batch_candidate,Ping An Insurance 2022 Annual Report,https://doc.irasia.com/listco/cn/pingan/announcement/sca230316y.pdf,2023-03-16,2023-03-16,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2022_annual.pdf,13,内含价值,2,11.0,candidate_needs_review,"2.91 2.81 客均营运利润（人民币元） 585.23 585.81 576.17 持有多家子公司合同的个人客户数占比(%) 39.8 39.8 38.7 集团合并 归属于母公司股东的营运利润 148,365 147,961 139,470 营运ROE(%) 17.9 18.9 19.5 基本每股营运收益（人民币元） 8.50 8.40 7.89 每股股息（人民币元） 2.42 2.38 2.20 归属于母公司股东的净利润 83,774 101,618 143,099 归属于母公司股东权益 858,675 812,405 762,560 集团综合偿付能力充足率(1)(%) 217.6 233.5 236.4 寿险及健康险业务 内含价值营运回报率(%) 11.0 11.1 14.5 内含价值 874,786 876,490 824,574 新业务价值 28,820 37,898 49,575 营运利润 112,980 97,075 93,666 赔付支出 98,919 95,604 85,400 剩余边际余额 894,413 940,733 960,183 平安寿险综合偿付能力充足率(1)(%) 219.7 230.4 241.8 财产保险业务 净利润 8,879 16,192 16,159 未到期责任准备金 163,012 159,629 166,381 未决赔款准备金 126,662 107,499 96,537 综合成本率(%) 100.3 98.0 99."
insurance,601318.XSHG,Ping An Insurance,2022-12-31,embedded_value,874786,CNY million,annual_report_batch_candidate,Ping An Insurance 2022 Annual Report,https://doc.irasia.com/listco/cn/pingan/announcement/sca230316y.pdf,2023-03-16,2023-03-16,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2022_annual.pdf,26,内含价值,2,874786,candidate_needs_review,"尽管受到严峻的外部 挑战，平安寿险牢牢把握改革进程，坚持队伍分层精细化经 营，严控增员质量，强化队伍培育，坚定转变过去“大进大 出” 的人力发展模式；数字营业部方面，已完成经营智能化在 全国营业部的推广。2022年代理人渠道新增人力中“优+” 占 比同比提升14.1个百分点，人均新业务价值同比增长22.1%。 寿险及健康险业务关键指标 （人民币百万元） 2022年／ 2022年12月31日 2021年／ 2021年12月31日 变动(%) 新业务价值 28,820 37,898 (24.0) 新业务价值率(%) 24.1 27.8 下降3.7个 百分点 用来计算新业务价值的 首年保费 119,336 136,290 (12.4) 内含价值 874,786 876,490 (0.2) 内含价值营运回报率(%) 11.0 11.1 下降0.1个 百分点 营运利润 112,980 97,075 16.4 营运ROE(%) 32.7 32.3 上升0.4个 百分点 净利润 49,346 60,303 (18.2) 注： 因四舍五入，直接计算未必相等。 渠道综合实力提升，产品服务有序落地。2022年，平安寿险持续深化代理人渠道高质 量转型，扎实推进数字化营业部改革，加快多元化渠道建设，夯实产品与服务核心竞争 力。代理人渠道新增人力中“优+” 占比同比提升14.1个百分点，人均新业务价值同比增 长22.1% ；数字营业部方面，已完成经营智能化在全国营业部的推广。创新渠道队伍"
insurance,601318.XSHG,Ping An Insurance,2022-12-31,embedded_value,(5,CNY million,annual_report_batch_candidate,Ping An Insurance 2022 Annual Report,https://doc.irasia.com/listco/cn/pingan/announcement/sca230316y.pdf,2023-03-16,2023-03-16,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2022_annual.pdf,29,内含价值,2,(5,candidate_needs_review,"6,252 4,823 29.6 营运偏差及其他(D) 14,582 7,436 96.1 税前营运利润合计(E=A+B+C+D) 117,718 109,314 7.7 所得税(3)(F) (4,737) (12,239) (61.3) 税后营运利润合计(G=E+F) 112,980 97,075 16.4 短期投资波动(H) (46,791) (23,491) 99.2 折现率变动影响(I) (16,843) (13,281) 26.8 管理层认为不属于日常营运收支而剔除的一次性重大项目及其他(J) – – 不适用 净利润(K=G+H+I+J) 49,346 60,303 (18.2) 注： (1) 净资产投资收益，即净资产基于内含价值长期投资回报假设(5%)计算的投资收益。 (2) 息差收入，即负债支持资产基于内含价值长期投资回报假设(5%)计算的投资收益高于准备金要求回报的部分。 (3) 所得税同比减少，主要受国债、铁道债、基金分红等免税收益同比上升影响。 (4) 因四舍五入，直接计算未必相等。 营运偏差及其他同比增长96.1%，主要是实际赔付较低，以及继续率有所改善，带来营运偏差增长。 截至2022年12月31日，寿险及健康险业务剩余边际余额8,944.13亿元。 （人民币百万元） 2022年 2021年 变动(%) 期初剩余边际 940,733 960,183 (2.0) 新业务贡献 33,606 55,905 (39.9) 预期利息增长 35"
insurance,601318.XSHG,Ping An Insurance,2022-12-31,new_business_value,2016,CNY million,annual_report_batch_candidate,Ping An Insurance 2022 Annual Report,https://doc.irasia.com/listco/cn/pingan/announcement/sca230316y.pdf,2023-03-16,2023-03-16,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2022_annual.pdf,52,一年新业务价值,1,2016,candidate_needs_review,内含价值分析 二零二二年年报 中国平安保险（集团）股份有限公司 48 关于内含价值与营运利润分析披露的独立精算师审阅意见报告 致中国平安保险（集团）股份有限公司 董事 我们已经审阅了中国平安保险（集团）股份有限公司（下称“贵公司”）截至2022年12月31日的内含价值与营运利润分析结果。该 结果包括：于2022年12月31日的内含价值和扣除偿付能力成本后一年新业务价值（“新业务价值”）组成的经济价值、相关的方 法和假设、新业务首年保费、新业务价值率、内含价值变动分析、敏感性分析，以及营运利润、利源和剩余边际等相关数据。 贵公司对内含价值和新业务价值的计算是以中国精算师协会于2016年11月发布的《精算实践标准：人身保险内含价值评估标 准》 （下称“标准”）所规定的内含价值准则为基础。作为独立的精算师，我们的责任是依据我们的业务约定书中确认的审阅流程 进行审阅工作。根据我们的审阅工作，判断内含价值的方法和假设是否与标准要求和市场信息一致。 我们审阅了贵公司准备内含价值与营运利润分析时采用的方法和假设，包括： • 审阅截至2022年12月31日的内含价值和新业务价值； • 审阅内含价值的变动分析
insurance,601318.XSHG,Ping An Insurance,2022-12-31,new_business_value,28820,CNY million,annual_report_batch_candidate,Ping An Insurance 2022 Annual Report,https://doc.irasia.com/listco/cn/pingan/announcement/sca230316y.pdf,2023-03-16,2023-03-16,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2022_annual.pdf,53,一年新业务价值,1,28820,candidate_needs_review,"在2022年年报内含价值分析章节中披露的结果与我们审阅的内容无异议。 我们的审阅报告仅限于贵公司董事会使用，使用目的仅限于业务约定书中的约定，不得用于其他目的。除经我们事先书面同意 之外，对于业务约定书中约定以外的其他第三方使用本报告或作为其他目的使用本报告，我们将不承担任何责任。 梁永华，精算师 安永（中国）企业咨询有限公司 2023年3月15日 关键指标 （人民币百万元） 2022年／ 2022年12月31日 2021年／ 2021年12月31日 变动(%) 寿险及健康险业务内含价值 874,786 876,490 (0.2) 寿险及健康险业务内含价值营运回报率(%) 11.0 11.1 下降0.1个 百分点 寿险及健康险业务一年新业务价值 28,820 37,898 (24.0) 长期投资回报假设(%) 5.0 5.0 – 风险贴现率(%) 11.0 11.0 – 注： (1) 寿险及健康险业务内含价值同比下降0.2%，主要受投资波动及并表新方正集团带来的商誉剔除影响。 (2) 若不考虑假设调整影响，寿险及健康险业务一年新业务价值同比下降17.5%。"
insurance,601318.XSHG,Ping An Insurance,2022-12-31,new_business_value,34486,CNY million,annual_report_batch_candidate,Ping An Insurance 2022 Annual Report,https://doc.irasia.com/listco/cn/pingan/announcement/sca230316y.pdf,2023-03-16,2023-03-16,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2022_annual.pdf,54,一年新业务价值,1,34486,candidate_needs_review,"布了《精算实践标准：人身保险内含价值评估标准》 （下称“内含价值评估标准”）的通知，正式 实施偿二代内含价值评估。本公司基于上述评估标准完成2022年内含价值评估计算予以披露。 经济价值的成份 （人民币百万元） 2022年12月31日 2021年12月31日 寿险及健康险业务调整后资产净值 374,080 350,621 有效业务价值 568,379 579,695 持有偿付能力额度的成本 (67,673) (53,826) 寿险及健康险业务内含价值 874,786 876,490 其他业务调整后资产净值 548,977 519,018 集团内含价值 1,423,763 1,395,509 （人民币百万元） 2022年 2021年 一年新业务价值 34,486 45,952 持有偿付能力额度的成本 (5,666) (8,054) 扣除持有偿付能力额度的成本后的一年新业务价值 28,820 37,898 注： 因四舍五入，直接计算未必相等。 寿险及健康险业务调整后资产净值是根据本公司相关寿险及健康险业务按内含价值评估标准计量的未经审计股东净资产值计 算，该股东净资产值是由按中国会计准则计量的经审计股东净资产值调整准备金等相关差异后得到。本公司其他业务调整后资 产净值是根据相关业务按中国会计准则计量的经审计股东净资产值计算。相关寿险及健康险业务包括平安寿险、平安养老险和 平安健康险经营的相关业务。若干资产的价值已调整至市场价值。"
insurance,601318.XSHG,Ping An Insurance,2022-12-31,new_business_value,2022,CNY million,annual_report_batch_candidate,Ping An Insurance 2022 Annual Report,https://doc.irasia.com/listco/cn/pingan/announcement/sca230316y.pdf,2023-03-16,2023-03-16,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2022_annual.pdf,56,一年新业务价值,1,2022,candidate_needs_review,"内含价值分析 二零二二年年报 中国平安保险（集团）股份有限公司 52 新业务价值 分业务组合的首年保费和一年新业务价值如下： 用来计算新业务价值的首年保费 新业务价值 （人民币百万元） 2022年 2021年 变动(%) 2022年 2021年 变动(%) 个人业务 88,913 97,202 (8.5) 28,439 37,330 (23.8) 代理人渠道 63,100 72,131 (12.5) 22,932 31,076 (26.2) 长期人寿健康保障型 7,212 14,429 (50.0) 6,235 12,512 (50.2) 长交两全年金保障型 13,483 15,926 (15.3) 6,029 7,560 (20.2) 短交两全年金保障型 37,733 36,715 2.8 7,079 7,178 (1.4) 短"
insurance,601318.XSHG,Ping An Insurance,2022-12-31,new_business_value,28820,CNY million,annual_report_batch_candidate,Ping An Insurance 2022 Annual Report,https://doc.irasia.com/listco/cn/pingan/announcement/sca230316y.pdf,2023-03-16,2023-03-16,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2022_annual.pdf,57,一年新业务价值,1,28820,candidate_needs_review,"二零二二年年报 中国平安保险（集团）股份有限公司53 经营情况讨论及分析 内含价值变动 下表显示本公司内含价值如何由2021年12月31日（下表称为“期初”）的13,955.09亿元变化至2022年12月31日（下表称为“期 末”）的14,237.63亿元。 （人民币百万元） 2022年 说明 寿险及健康险业务期初的内含价值 [1] 876,490 期初内含价值的预计回报 [2] 71,212 其中：有效业务价值的预计回报 57,888 期 初有效业务价值和当年新业务价值的预计回报使 用保守风险贴现率11%计算 调整净资产的预计回报 13,324 新业务价值创造 [3] 33,454 其中：一年新业务价值 28,820 当 期销售的新业务的价值，资本要求计算基于保单 层面 新业务内部的分散效应 2,993 新 业务内部保单之间存在风险分散效应，降低资本 要求和资本成本 新业务与有效业务的风险分散效应 1,641 新 业务和有效业务之间存在风险分散效应，降低资 本要求和资本成本 营运假设及模型变动 [4] (6,920) 根据实际经验调整退保率、费用率等非经济假设 营运经验差异及其他 [5] (1,672) 寿险及健康险业务内含价值营运利润 [6]=[2+...+5] 96,074 经济假设变动 [7] – 市场价值调整影响 [8] 1,014 期初到期末自由盈余市场价值调整的变化 投资回报差异 [9] (40,500"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,55,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,2,内含价值,2,55,candidate_needs_review,关于我们 i 释义 ii 重要提示 1 公司概览 2 业绩概览 4 董事长致辞 7 财务摘要 经营情况讨论及分析 9 主要业务经营分析 9 业绩综述 13 寿险及健康险业务 19 财产保险业务 23 保险资金投资组合 28 银行业务 32 资产管理业务 34 科技业务 37 综合金融 42 以医疗养老打造价值增长新引擎 45 内含价值分析 55 流动性及资本资源 60 风险管理 70 可持续发展 82 未来发展展望 公司管治 84 公司治理报告 97 股本变动及股东情况 100 董事、监事、高级管理人员和员工情况 122 董事会报告和重要事项 134 监事会报告 财务报表 136 审计报告 141 合并资产负债表 144 合并利润表 146 合并股东权益变动表 148 合并现金流量表 150 公司资产负债表 151 公司利润表 152 公司股东权益变动表 153 公司现金流量表 154 财务报表附注 323 附录：财务报表补充资料 其他信息 325 平安大事记 326 荣誉和奖项 327 公司信息 328 备查文件目录 有关前瞻性陈述之提示声明 除历史事实陈述外
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,4.5,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,6,内含价值,2,4.5,candidate_needs_review,业绩概览 二零二三年年报 中国平安保险（集团）股份有限公司 2 (1) 每股股息指每股现金股利，包括中期股息和末期股息。 (2) 其中1.50元为待2023年年度股东大会批准的末期股息。 (3) 公司于2023年下调长期投资回报率假设至4.5%，并按调整后的投资回报假设对2022 年数据进行了追溯调整。 (4) 基于对宏观环境和长期利率趋势的综合考量，公司于2023年审慎下调寿险及健康险业 务内含价值长期投资回报率假设至4.5%、风险贴现率至9.5%。2022年及以前的新业务 价值使用长期投资回报率假设5%和风险贴现率11%计算。若基于2022年末假设和模 型计算，2023年新业务价值达成为392.62亿元，可比口径下增长36.2%。 (5) 2023年车险业务剔除自然灾害影响的综合成本率为96.6%。 集团整体业务经营成果 每股股息(1)（人民币元） 归属于母公司股东的营运利润(3)（人民币百万元） 寿险及健康险业务营运ROE(3)(%) 寿险及健康险业务新业务价值(4)（人民币百万元） 银行不良贷款率(%) 车险综合成本率(%) 2021Ꭱ 2022Ꭱ 2023Ꭱ 32.3 37.3 32.1 2021Ꭱ 2022Ꭱ 202
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,2023,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,9,内含价值,2,2023,candidate_needs_review,"现率等假设，寿险及 健康险业务新业务价值达成310.80亿元。13个月保单继续率同 比上升2.5个百分点。 财产保险业务收入稳健增长，品质保持良好。2023年，平安 产险保险服务收入3,134.58亿元，同比增长6.5% ；整体综合成 本率剔除保证保险影响后为98.4% ；车险综合成本率97.7%， 优于市场平均水平，若剔除自然灾害影响，车险综合成本率 96.6% ；平安产险已连续13年荣获工信部中国车险及财产险 “第一品牌”。 保险资金投资业绩优良。2023年，面对复杂多变的市场环 境，平安保险资金投资组合实现综合投资收益率3.6%，同比 上升0.9个百分点；近10年，实现平均净投资收益率5.2%，平 均综合投资收益率5.4%，超内含价值长期投资回报假设。 银行业务经营保持稳健，风险抵补能力保持良好。2023年， 平安银行实现净利润464.55亿元，同比增长2.1%。截至2023 年12月31日，不良贷款率1.06% ；拨备覆盖率277.63%。 创新打造中国版“管理式医疗模式”。平安汲取10余年保险及 医疗行业运营管理经验，覆盖金融、医疗、科技等多个业务 条线，通过赋能个人金融客户、企业客户并打造旗舰互联网 医疗平台三个方面构筑自身的服务壁垒，将差异化的医疗养 老服务与作为支付方的金融业务无缝结合，代表支付方、整 合供应方，提供性价比最佳的医疗养老服务，形成独有的盈 利模式。 平安寿险与平安健康深度合作，推出“特色体检、控糖管理、在线问诊、门诊 预约协助及陪诊、重"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,4.5,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,12,内含价值,2,4.5,candidate_needs_review,"52 科技业务 营运利润 2,980 6,697 9,448 综合金融、医疗养老 个人客户数（万人） 23,157 22,664 22,191 客均合同数（个） 2.95 2.97 2.91 持有集团内4个及以上合同的客户数（万人） 5,856 5,912 5,564 客均营运利润(1)（人民币元） 497.64 579.54 585.81 使用医疗养老生态圈的个人客户数（万人） 14,713 14,482 14,209 注： (1) 公司于2023年下调长期投资回报率假设至4.5%，并按调整后的投资回报假设对2022年数据进行了追溯调整。 (2) 基于对宏观环境和长期利率趋势的综合考量，公司于2023年审慎下调寿险及健康险业务内含价值长期投资回报率假设至4.5%、风险贴现率至9.5%。2022 年及以前的新业务价值使用长期投资回报率假设5%和风险贴现率11%计算。若基于2022年末假设和模型计算，2023年新业务价值达成为392.62亿元，可 比口径下增长36.2%。 (3) 本公司自2023年1月1日起执行新保险合同准则，并按新准则对比较期间数据进行了追溯调整。"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,embedded_value,(1,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,17,内含价值,2,(1,candidate_needs_review,"年7月开业运营。 业务品质稳步改善。2023年，平安寿险保单继续率显著改善，13个月保单继续率同比上 升2.5个百分点，25个月保单继续率同比上升6.8个百分点。 寿险及健康险业务关键指标 （人民币百万元） 2023年╱ 2023年12月31日 2022年╱ 2022年12月31日 变动(%) 新业务价值—可比口径(1) 39,262 28,820 36.2 新业务价值率(%) —可比口径(1) 23.7 24.1 下降0.5个 百分点 新业务价值(2) 31,080 不适用 不适用 新业务价值率(2)(%) 18.7 不适用 不适用 用来计算新业务价值的 首年保费 165,784 119,336 38.9 内含价值—可比口径(1) 930,160 874,786 6.3 内含价值(2) 830,974 不适用 不适用 内含价值营运回报率(3) (%) 11.2 11.0 上升0.2个 百分点 新业务合同服务边际 38,951 35,122 10.9 新业务利润率(%) 10.1 11.1 下降1.0个 百分点 新业务保费现值 384,254 315,274 21.9 营运利润(4) 106,083 109,810 (3.4) 营运ROE(4)(%) 32.1 37.3 下降5.2个 百分点 净利润 73,391 75,505 (2.8) 注： (1) 2023年新业务价值和内含价值基于2022年末假设和模型计算。 (2)"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,new_business_value,2016,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,49,一年新业务价值,1,2016,candidate_needs_review,"内含价值分析 二零二三年年报 中国平安保险（集团）股份有限公司45 经营情况讨论及分析 截至2023年12月31日，寿险及健康险业务内含价值为8,309.74亿元。 2023年，可比口径下寿险及健康险业务新业务价值增长36.2%。基于最新的投资回报率 和风险贴现率等假设，寿险及健康险业务新业务价值达成310.80亿元。 关于内含价值与营运利润分析披露的独立精算师审阅意见报告 致中国平安保险（集团）股份有限公司 董事 我们已经审阅了中国平安保险（集团）股份有限公司（下称“贵公司”）截至2023年12月31日的内含价值与营运利润分析结果。该 结果包括：于2023年12月31日的内含价值和扣除偿付能力成本后一年新业务价值（“新业务价值”）组成的经济价值、相关的方 法和假设、新业务首年保费、新业务价值率、内含价值变动分析、敏感性分析，以及营运利润、利源和合同服务边际等相关数 据。 贵公司对内含价值和新业务价值的计算是以中国精算师协会于2016年11月发布的《精算实践标准：人身保险内含价值评估标 准》 （下称“标准”）所规定的内含价值准则为基础。作为独立的精算师，我们的责任是依据我们的业务约定书中确认的审阅流程 进行审阅工作。根据我们的审阅工作，判断内含价值的方法和假设是否与标准要求和市场信息一致。 我们审阅了贵公司准备内含价值与营运利润分析时采用的方法和假设，包括： • 审阅截至2023年12月31日的内含价值和新业务价值； • 审阅内含价值的变"
insurance,601318.XSHG,Ping An Insurance,2023-12-31,new_business_value,(1,CNY million,annual_report_batch_candidate,Ping An Insurance 2023 Annual Report,https://www.pingan.com/app_upload/images/info/upload/55e017c8-da54-42f5-81cc-b4ff9586b461.pdf,2024-03-22,2024-03-22,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\pingan_2023_annual.pdf,50,一年新业务价值,1,(1,candidate_needs_review,"23年年报中内含价值分析章节中所述的方法和假设保持一致。 我们同时确认在2023年年报内含价值分析章节中披露的结果与我们审阅的内容无异议。 我们的审阅报告仅限于贵公司董事会使用，使用目的仅限于业务约定书中的约定，不得用于其他目的。除经我们事先书面同意 之外，对于业务约定书中约定以外的其他第三方使用本报告或作为其他目的使用本报告，我们将不承担任何责任。 梁永华，精算师 安永（中国）企业咨询有限公司 2024年3月21日 关键指标 2023年╱ 2022年╱ （人民币百万元） 2023年12月31日 2022年12月31日 变动(%) 寿险及健康险业务内含价值— 可比口径(1) 930,160 874,786 6.3 寿险及健康险业务一年新业务价值— 可比口径(1) 39,262 28,820 36.2 寿险及健康险业务内含价值(2) 830,974 不适用 不适用 寿险及健康险业务一年新业务价值(2) 31,080 不适用 不适用 寿险及健康险业务内含价值营运回报率(3)(%) 11.2 11.0 上升0.2个百分点 长期投资回报率假设(%) 4.5 5.0 下降0.5个百分点 风险贴现率(%) 9.5 11.0 下降1.5个百分点 注：(1) 2023年内含价值和新业务价值基于2022年末假设和模型计算。 (2) 基于对宏观环境和长期利率趋势的综合考量，公司于2023年审慎下调寿险及健康险业务内含价值长期投资回报率假设至4.5%、风险贴现率至9.5%。"
