trade_date,code,company_name,insurance_subgroup,is_core_insurance_numeric,close,price_adjustment,next_trade_date,price_return,dividend_return,total_return,future_return,return_source,low_price_to_book,low_price_to_earnings,price_to_earnings,market_cap,dividend_yield,return_on_equity_ttm,profit_growth_yoy,operating_cash_flow_yield,asset_liability_ratio,earned_premium,solvency_adequacy_ratio,net_investment_rate_of_return,total_investment_rate_of_return,comprehensive_cost_ratio,compensation_rate,insurance_indicator_pubDate,insurance_indicator_statDate,insurance_indicator_staleness_days,insurance_indicator_status,bond_proxy_252d_return,bond_proxy_63d_return,equity_252d_return,equity_63d_return,factor_visible_date,factor_visibility_source,universe_visible_date,universe_source,external_state_visible_date,external_state_source,ev_nbv_status,gov_bond_10y_yield,gov_bond_1y_yield,gov_bond_10y_1y_spread,gov_bond_10y_yield_change_252d,gov_bond_10y_yield_change_63d,v53b_scoring_policy,v53d_panel_policy,ev_nbv_rolling_status,embedded_value,embedded_value_visible_date,embedded_value_report_period,embedded_value_source_url,new_business_value,new_business_value_visible_date,new_business_value_report_period,new_business_value_source_url,price_to_embedded_value,price_to_new_business_value,embedded_value_yoy,new_business_value_yoy,ev_nbv_repair_status
2022-10-10,601318.XSHG,????,insurance_group,1,33.84,pre_adjusted_price,2023-01-03,0.1637115839,,0.1637115839,0.1637115839,jqdata_pre_adjusted_total_return,0.8923,7.2902,7.2902,7573.504,5.6621,4.71,27.11,0.0942549182,0.8955452935,7.39933e+11,233.5,4.6,4,98,2.23,2022-03-18,2021-12-31,206,fresh_or_latest_visible,0.0317676722,0.008566152858,-0.2182782311,-0.1537222839,2022-10-10,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-10-10,formal_core_insurance_review_v53_test1,2022-10-10;2022-09-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.7452,1.829,0.9162,-0.1143,-0.0707,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,876490,2022-03-18,2021-12-31,https://www.pingan.cn/app_upload/images/info/upload/40ad02d7-97ba-406d-a394-df529129a73b.pdf,37898,2022-03-18,2021-12-31,https://www.pingan.cn/app_upload/images/info/upload/40ad02d7-97ba-406d-a394-df529129a73b.pdf,0.864071923239284,19.983914718454802,,,ev_nbv_pit_visible
2022-10-10,601628.XSHG,????,life_insurance,1,29.19,pre_adjusted_price,2023-01-03,0.1764302843,,0.1764302843,0.1764302843,jqdata_pre_adjusted_total_return,1.8372,24.9251,24.9251,8815.7615,2.084,2.17,-16.46,0.07752818631,0.9056432327,6.11251e+11,262.41,4.38,4.98,,1.2,2022-03-25,2021-12-31,199,fresh_or_latest_visible,0.0317676722,0.008566152858,-0.2182782311,-0.1537222839,2022-10-10,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-10-10,formal_core_insurance_review_v53_test1,2022-10-10;2022-09-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.7452,1.829,0.9162,-0.1143,-0.0707,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,1203008,2022-03-25,2021-12-31,https://www.e-chinalife.com/upload/resources/file/2022/03/25/51774.pdf,44780,2022-03-25,2021-12-31,https://www.e-chinalife.com/upload/resources/file/2022/03/25/51774.pdf,0.7328098815635474,19.686827824921842,,,ev_nbv_pit_visible
2022-10-10,601601.XSHG,????,insurance_group,1,18.12,pre_adjusted_price,2023-01-03,0.1892935982,,0.1892935982,0.1892935982,jqdata_pre_adjusted_total_return,0.8535,8.4738,8.4738,1934.6507,4.9727,3.51,-10.71,0.1884888058,0.889499723,3.39535e+11,266,4.5,5.7,99,1.7,2022-03-28,2021-12-31,196,fresh_or_latest_visible,0.0317676722,0.008566152858,-0.2182782311,-0.1537222839,2022-10-10,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-10-10,formal_core_insurance_review_v53_test1,2022-10-10;2022-09-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.7452,1.829,0.9162,-0.1143,-0.0707,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,376643,2022-03-28,2021-12-31,https://www.cpic.com.cn/upload/resources/file/2022/03/31/65112.pdf,13412,2022-03-28,2021-12-31,https://www.cpic.com.cn/upload/resources/file/2022/03/31/65112.pdf,0.5136563536292987,14.424774082910824,,,ev_nbv_pit_visible
2022-10-10,601336.XSHG,????,life_insurance,1,24.25,pre_adjusted_price,2023-01-03,0.1175257732,,0.1175257732,0.1175257732,jqdata_pre_adjusted_total_return,0.8042,8.7652,8.7652,840.4059,5.3452,3.72,-9.38,0.2513309343,0.9120599802,1.61314e+11,252.09,4.3,5.9,,2,2022-03-30,2021-12-31,194,fresh_or_latest_visible,0.0317676722,0.008566152858,-0.2182782311,-0.1537222839,2022-10-10,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-10-10,formal_core_insurance_review_v53_test1,2022-10-10;2022-09-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.7452,1.829,0.9162,-0.1143,-0.0707,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,258824,2022-03-30,2021-12-31,https://pdf.dfcfw.com/pdf/H2_AN202203291555828293_1.pdf,5980,2022-03-30,2021-12-31,https://pdf.dfcfw.com/pdf/H2_AN202203291555828293_1.pdf,0.3247016891787469,14.053610367892976,,,ev_nbv_pit_visible
2022-10-10,601319.XSHG,????,pnc_insurance_group,1,4.62,pre_adjusted_price,2023-01-03,0.04978354978,,0.04978354978,0.04978354978,jqdata_pre_adjusted_total_return,1.0061,9.8606,9.8606,2228.8891,3.2537,4.18,32.34,0.1170403678,0.7997511939,5.30014e+11,301,4.8,5.8,99.5,5.9,2022-03-26,2021-12-31,198,fresh_or_latest_visible,0.0317676722,0.008566152858,-0.2182782311,-0.1537222839,2022-10-10,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-10-10,formal_core_insurance_review_v53_test1,2022-10-10;2022-09-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.7452,1.829,0.9162,-0.1143,-0.0707,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,127607,2022-03-26,2021-12-31,https://www.picc.com.cn/xwzx/gkxx/ndxx/202203/P020240304639454955593.pdf,3992,2022-03-26,2021-12-31,https://www.picc.com.cn/xwzx/gkxx/ndxx/202203/P020240304639454955593.pdf,1.7466824703973918,55.833895290581154,,,ev_nbv_pit_visible
2023-01-03,601318.XSHG,????,insurance_group,1,39.38,pre_adjusted_price,2023-04-03,-0.031234129,,-0.031234129,-0.031234129,jqdata_pre_adjusted_total_return,1.0276,8.937,8.937,8619.1338,5.0508,1.92,-20.77,0.03215172272,0.8967039394,7.39933e+11,233.5,4.6,4,98,2.23,2022-03-18,2021-12-31,291,fresh_or_latest_visible,0.02602057858,0.001208353539,-0.2186039283,-0.005310484803,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2023-01-03,formal_core_insurance_review_v53_test1,2023-01-01;2022-12-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8353,2.0969,0.7384,0.0499,0.0752,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,876490,2022-03-18,2021-12-31,https://www.pingan.cn/app_upload/images/info/upload/40ad02d7-97ba-406d-a394-df529129a73b.pdf,37898,2022-03-18,2021-12-31,https://www.pingan.cn/app_upload/images/info/upload/40ad02d7-97ba-406d-a394-df529129a73b.pdf,0.9833693253773574,22.742977993561666,,,ev_nbv_pit_visible
2023-01-03,601628.XSHG,????,life_insurance,1,34.34,pre_adjusted_price,2023-04-03,-0.08299359348,,-0.08299359348,-0.08299359348,jqdata_pre_adjusted_total_return,2.2876,30.9166,30.9166,10373.1467,1.7711,1.22,-22.47,0.04441371681,0.9098856591,6.11251e+11,262.41,4.38,4.98,,1.2,2022-03-25,2021-12-31,284,fresh_or_latest_visible,0.02602057858,0.001208353539,-0.2186039283,-0.005310484803,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2023-01-03,formal_core_insurance_review_v53_test1,2023-01-01;2022-12-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8353,2.0969,0.7384,0.0499,0.0752,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,1203008,2022-03-25,2021-12-31,https://www.e-chinalife.com/upload/resources/file/2022/03/25/51774.pdf,44780,2022-03-25,2021-12-31,https://www.e-chinalife.com/upload/resources/file/2022/03/25/51774.pdf,0.8622674745305101,23.16468669048682,,,ev_nbv_pit_visible
2023-01-03,601601.XSHG,????,insurance_group,1,21.55,pre_adjusted_price,2023-04-03,0.1020881671,,0.1020881671,0.1020881671,jqdata_pre_adjusted_total_return,1.0373,9.4234,9.4234,2301.1857,4.1806,3.11,29.7,0.09320847075,0.8928653219,3.39535e+11,266,4.5,5.7,99,1.7,2022-03-28,2021-12-31,281,fresh_or_latest_visible,0.02602057858,0.001208353539,-0.2186039283,-0.005310484803,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2023-01-03,formal_core_insurance_review_v53_test1,2023-01-01;2022-12-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8353,2.0969,0.7384,0.0499,0.0752,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,376643,2022-03-28,2021-12-31,https://www.cpic.com.cn/upload/resources/file/2022/03/31/65112.pdf,13412,2022-03-28,2021-12-31,https://www.cpic.com.cn/upload/resources/file/2022/03/31/65112.pdf,0.6109726451839009,17.157662541008055,,,ev_nbv_pit_visible
2023-01-03,601336.XSHG,????,life_insurance,1,27.1,pre_adjusted_price,2023-04-03,0.05055350554,,0.05055350554,0.05055350554,jqdata_pre_adjusted_total_return,0.9388,11.4786,11.4786,939.2955,4.7825,0,-99.79,0.1813912661,0.9162718277,1.61314e+11,252.09,4.3,5.9,,2,2022-03-30,2021-12-31,279,fresh_or_latest_visible,0.02602057858,0.001208353539,-0.2186039283,-0.005310484803,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2023-01-03,formal_core_insurance_review_v53_test1,2023-01-01;2022-12-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8353,2.0969,0.7384,0.0499,0.0752,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,258824,2022-03-30,2021-12-31,https://pdf.dfcfw.com/pdf/H2_AN202203291555828293_1.pdf,5980,2022-03-30,2021-12-31,https://pdf.dfcfw.com/pdf/H2_AN202203291555828293_1.pdf,0.36290896516551785,15.70728260869565,,,ev_nbv_pit_visible
2023-01-03,601319.XSHG,????,pnc_insurance_group,1,4.85,pre_adjusted_price,2023-04-03,-0.0206185567,,-0.0206185567,-0.0206185567,jqdata_pre_adjusted_total_return,1.0583,9.6044,9.6044,2339.4491,2.7788,2.55,51.63,0.01182329635,0.8001894085,5.30014e+11,301,4.8,5.8,99.5,5.9,2022-03-26,2021-12-31,283,fresh_or_latest_visible,0.02602057858,0.001208353539,-0.2186039283,-0.005310484803,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2023-01-03,formal_core_insurance_review_v53_test1,2023-01-01;2022-12-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8353,2.0969,0.7384,0.0499,0.0752,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,127607,2022-03-26,2021-12-31,https://www.picc.com.cn/xwzx/gkxx/ndxx/202203/P020240304639454955593.pdf,3992,2022-03-26,2021-12-31,https://www.picc.com.cn/xwzx/gkxx/ndxx/202203/P020240304639454955593.pdf,1.8333234853887324,58.60343436873747,,,ev_nbv_pit_visible
2023-04-03,601318.XSHG,????,insurance_group,1,38.15,pre_adjusted_price,2023-07-03,0.0872870249,,0.0872870249,0.0872870249,jqdata_pre_adjusted_total_return,0.9725,9.9678,9.9678,8350.4143,5.2133,0.86,-49.22,0.1677677238,0.894470659,7.42418e+11,217.6,4.7,2.5,100.3,2.07,2023-03-16,2022-12-31,18,fresh_or_latest_visible,0.01868653876,0.006630644416,-0.05039264868,0.05397178086,2023-04-03,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2023-04-03,formal_core_insurance_review_v53_test1,2023-04-01;2023-03-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8528,2.2328,0.62,0.0825,0.0152,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,874786,2023-03-16,2022-12-31,https://doc.irasia.com/listco/cn/pingan/announcement/sca230316y.pdf,28820,2023-03-16,2022-12-31,https://doc.irasia.com/listco/cn/pingan/announcement/sca230316y.pdf,0.9545665225552307,28.97437300485774,-0.0019441180161782201,-0.23953770647527572,ev_nbv_pit_visible
